# Population Skagerrak	P08780,P08955,P08956,P08957,P08958,SR10,SR11,SR12,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR22,SR23,SR3,SR4,SR5,SR8,SR9
# Population Aquarium	P2397621,P2397622,P2397623,P2397624,P2397625,P2397626,P2397627,P2397628,P2397629,P2397630,P2397631,P2397632,P2397633,P2397634,P2397635,P2397636,P2397637,P2397638
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
546	Skagerrak	Aquarium	NC_045960.1	57877902	-0.01847	-0.01847	0.00000	-0.00276	-0.00276	0.00000	0.08385	0.08385	0.00000
602	Skagerrak	Aquarium	NC_045961.1	17408421	0.03025	0.03025	0.00000	0.00457	0.00457	0.00000	-0.00500	-0.00500	0.00000
610	Skagerrak	Aquarium	NC_045961.1	21528909	0.60947	0.60947	0.00000	0.42343	0.42343	0.00000	0.54476	0.54476	0.00000
621	Skagerrak	Aquarium	NC_045961.1	40543720	0.00986	0.00986	0.00000	-0.00737	-0.00737	0.00000	-0.01674	-0.01674	0.00000
624	Skagerrak	Aquarium	NC_045961.1	42132075	-0.01113	-0.01113	0.00000	0.00703	0.00703	0.00000	0.06186	0.06186	0.00000
665	Skagerrak	Aquarium	NC_045962.1	460554	-0.02590	-0.02590	0.00000	0.00764	0.00764	0.00000	0.24880	0.24880	0.00000
676	Skagerrak	Aquarium	NC_045962.1	14253304	-0.03247	-0.03247	0.00000	0.10204	0.10204	0.00000	0.04716	0.04716	0.00000
721	Skagerrak	Aquarium	NC_045962.1	59158986	0.04123	0.04123	0.00000	0.01570	0.01570	0.00000	0.00855	0.00855	0.00000
740	Skagerrak	Aquarium	NC_045963.1	6038802	0.13617	0.13617	0.00000	0.14370	0.14370	0.00000	0.13240	0.13240	0.00000
780	Skagerrak	Aquarium	NC_045963.1	48067031	0.07966	0.07966	0.00000	0.03692	0.03692	0.00000	0.02094	0.02094	0.00000
820	Skagerrak	Aquarium	NC_045964.1	15774400	0.01686	0.01686	0.00000	0.16314	0.16314	0.00000	0.17956	0.17956	0.00000
863	Skagerrak	Aquarium	NC_045964.1	56440131	0.05277	0.05277	0.00000	0.02448	0.02448	0.00000	0.01378	0.01378	0.00000
871	Skagerrak	Aquarium	NC_045964.1	65463612	0.07420	0.07420	0.00000	0.02020	0.02020	0.00000	0.08278	0.08278	0.00000
878	Skagerrak	Aquarium	NC_045964.1	73226211	0.11351	0.11351	0.00000	0.10900	0.10900	0.00000	0.24444	0.24444	0.00000
913	Skagerrak	Aquarium	NC_045965.1	31343934	-0.03279	-0.03279	0.00000	-0.00747	-0.00747	0.00000	0.24316	0.24316	0.00000
924	Skagerrak	Aquarium	NC_045965.1	51904861	0.01124	0.01124	0.00000	0.00047	0.00047	0.00000	0.07665	0.07665	0.00000
956	Skagerrak	Aquarium	NC_045966.1	18630599	0.31647	0.31647	0.00000	0.37926	0.37926	0.00000	0.25079	0.25079	0.00000
966	Skagerrak	Aquarium	NC_045966.1	36709704	0.28541	0.28541	0.00000	0.22315	0.22315	0.00000	0.52337	0.52337	0.00000
976	Skagerrak	Aquarium	NC_045966.1	42541836	0.00354	0.00354	0.00000	-0.00151	-0.00151	0.00000	0.22416	0.22416	0.00000
991	Skagerrak	Aquarium	NC_045966.1	60679700	0.11672	0.11672	0.00000	0.01853	0.01853	0.00000	0.00676	0.00676	0.00000
1027	Skagerrak	Aquarium	NC_045967.1	26283713	0.48000	0.48000	0.00000	0.50980	0.50980	0.00000	0.24098	0.24098	0.00000
1047	Skagerrak	Aquarium	NC_045967.1	52130172	0.07528	0.07528	0.00000	0.11023	0.11023	0.00000	0.10372	0.10372	0.00000
1053	Skagerrak	Aquarium	NC_045967.1	57676791	0.07735	0.07735	0.00000	0.46685	0.46685	0.00000	0.42150	0.42150	0.00000
1085	Skagerrak	Aquarium	NC_045968.1	27241754	0.16424	0.16424	0.00000	0.18883	0.18883	0.00000	0.15043	0.15043	0.00000
1139	Skagerrak	Aquarium	NC_045969.1	29547571	0.13842	0.13842	0.00000	0.21224	0.21224	0.00000	0.21609	0.21609	0.00000
1143	Skagerrak	Aquarium	NC_045969.1	31465155	0.08263	0.08263	0.00000	0.04484	0.04484	0.00000	-0.00364	-0.00364	0.00000
1174	Skagerrak	Aquarium	NC_045969.1	56401989	-0.01397	-0.01397	0.00000	0.00512	0.00512	0.00000	0.32260	0.32260	0.00000
1197	Skagerrak	Aquarium	NC_045970.1	29809705	0.20667	0.20667	0.00000	0.21700	0.21700	0.00000	0.12578	0.12578	0.00000
1296	Skagerrak	Aquarium	NC_045972.1	19589136	0.00197	0.00197	0.00000	-0.01437	-0.01437	0.00000	-0.02735	-0.02735	0.00000
1315	Skagerrak	Aquarium	NC_045972.1	38712480	0.07476	0.07752	0.00000	0.13859	0.13888	0.00000	0.13249	0.13456	0.00000
1316	Skagerrak	Aquarium	NC_045972.1	39144351	0.25858	0.25560	0.00000	0.15807	0.15776	0.00000	0.27067	0.26843	0.00000
1356	Skagerrak	Aquarium	NC_045973.1	33998032	0.02059	0.02059	0.00000	0.00713	0.00713	0.00000	0.16206	0.16206	0.00000
1361	Skagerrak	Aquarium	NC_045973.1	35799385	0.11749	0.11749	0.00000	0.02594	0.02594	0.00000	0.14198	0.14198	0.00000
1362	Skagerrak	Aquarium	NC_045973.1	36283810	-0.01402	-0.01402	0.00000	-0.00129	-0.00129	0.00000	0.04449	0.04449	0.00000
1368	Skagerrak	Aquarium	NC_045973.1	41877268	-0.03567	-0.03567	0.00000	-0.00255	-0.00255	0.00000	0.05713	0.05713	0.00000
1375	Skagerrak	Aquarium	NC_045974.1	468908	0.12920	0.12920	0.00000	0.13362	0.13362	0.00000	0.09599	0.09599	0.00000
1391	Skagerrak	Aquarium	NC_045974.1	13690665	0.12263	0.12263	0.00000	0.02478	0.02478	0.00000	0.00525	0.00525	0.00000
1446	Skagerrak	Aquarium	NC_045975.1	16626671	0.11473	0.11473	0.00000	0.12057	0.12057	0.00000	0.13852	0.13852	0.00000
1454	Skagerrak	Aquarium	NC_045975.1	22992060	0.02497	0.02497	0.00000	0.00165	0.00165	0.00000	-0.00051	-0.00051	0.00000
1466	Skagerrak	Aquarium	NC_045975.1	28942445	-1.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	-0.02647	-0.02647	0.00000
1472	Skagerrak	Aquarium	NC_045975.1	35569990	0.02915	0.02915	0.00000	0.45224	0.45224	0.00000	0.32180	0.32180	0.00000
1484	Skagerrak	Aquarium	NC_045976.1	13075923	0.08747	0.08747	0.00000	0.06929	0.06929	0.00000	0.04823	0.04823	0.00000
1490	Skagerrak	Aquarium	NC_045976.1	21478340	0.18713	0.18713	0.00000	0.20281	0.20281	0.00000	0.33871	0.33871	0.00000
1504	Skagerrak	Aquarium	NC_045976.1	28637816	0.12046	0.12046	0.00000	0.08175	0.08175	0.00000	0.03368	0.03368	0.00000
1526	Skagerrak	Aquarium	NC_045977.1	23005581	-0.00235	-0.00235	0.00000	-0.00008	-0.00008	0.00000	-0.01159	-0.01159	0.00000
1533	Skagerrak	Aquarium	NC_045977.1	27046049	-0.01135	-0.01135	0.00000	0.00546	0.00546	0.00000	0.04034	0.04034	0.00000
1537	Skagerrak	Aquarium	NC_045977.1	31674640	-0.03217	-0.03217	0.00000	-0.00067	-0.00067	0.00000	-0.03599	-0.03599	0.00000
1542	Skagerrak	Aquarium	NC_045977.1	34344052	0.03114	0.03114	0.00000	0.00229	0.00229	0.00000	0.01519	0.01519	0.00000
1566	Skagerrak	Aquarium	NC_045978.1	18084024	-0.00816	-0.00816	0.00000	-0.00028	-0.00028	0.00000	0.10376	0.10376	0.00000
1570	Skagerrak	Aquarium	NC_045978.1	22251683	0.00251	0.00251	0.00000	0.00009	0.00009	0.00000	0.01909	0.01909	0.00000
1588	Skagerrak	Aquarium	NC_045978.1	29812747	0.19701	0.19701	0.00000	0.22340	0.22340	0.00000	0.22556	0.22556	0.00000
1608	Skagerrak	Aquarium	NC_045979.1	5145162	0.03083	0.03083	0.00000	0.00966	0.00966	0.00000	0.03125	0.03125	0.00000
1645	Skagerrak	Aquarium	NC_045980.1	2331981	0.23032	0.23032	0.00000	0.18240	0.18240	0.00000	0.09103	0.09103	0.00000
1710	Skagerrak	Aquarium	NC_045981.1	21724163	0.01524	0.00513	0.00000	0.00129	-0.00656	0.00000	0.00259	-0.00525	0.00000
1711	Skagerrak	Aquarium	NC_045981.1	21806170	-0.00662	0.00350	0.00000	-0.01567	-0.00783	0.00000	-0.01436	-0.00652	0.00000
1717	Skagerrak	Aquarium	NC_045981.1	27382893	0.24990	0.24990	0.00000	0.27269	0.27269	0.00000	0.30122	0.30122	0.00000
1734	Skagerrak	Aquarium	NC_045981.1	36912157	0.01702	0.01702	0.00000	-0.00088	-0.00088	0.00000	-0.01835	-0.01835	0.00000
1752	Skagerrak	Aquarium	NC_045982.1	19329712	-0.00300	-0.00300	0.00000	-0.00203	-0.00203	0.00000	0.00308	0.00308	0.00000
1759	Skagerrak	Aquarium	NC_045982.1	23906648	0.05599	0.05599	0.00000	0.21337	0.21337	0.00000	0.36491	0.36491	0.00000
1783	Skagerrak	Aquarium	NC_045983.1	13658548	0.03606	0.03606	0.00000	0.04585	0.04585	0.00000	0.04838	0.04838	0.00000
1822	Skagerrak	Aquarium	NC_045984.1	10925322	0.14115	0.14115	0.00000	0.18444	0.18444	0.00000	0.21043	0.21043	0.00000
1825	Skagerrak	Aquarium	NC_045984.1	12559011	0.06740	0.06740	0.00000	0.00890	0.00890	0.00000	-0.01109	-0.01109	0.00000
1844	Skagerrak	Aquarium	NC_045984.1	25032221	0.02085	0.02085	0.00000	0.00205	0.00205	0.00000	0.05836	0.05836	0.00000
1887	Skagerrak	Aquarium	NC_045986.1	15713795	0.07454	0.07454	0.00000	0.15424	0.15424	0.00000	0.14923	0.14923	0.00000
1925	Skagerrak	Aquarium	NC_045987.1	6339981	0.00511	0.00511	0.00000	0.14131	0.14131	0.00000	0.10303	0.10303	0.00000
1930	Skagerrak	Aquarium	NC_045987.1	9507781	0.05961	0.05961	0.00000	0.00630	0.00630	0.00000	-0.00781	-0.00781	0.00000
1961	Skagerrak	Aquarium	NC_045988.1	4176617	0.05961	0.05961	0.00000	0.00630	0.00630	0.00000	-0.01914	-0.01914	0.00000
1966	Skagerrak	Aquarium	NC_045988.1	9155512	0.00710	0.00710	0.00000	0.00129	0.00129	0.00000	-0.01898	-0.01898	0.00000
1978	Skagerrak	Aquarium	NC_045988.1	21982407	0.01269	0.01269	0.00000	-0.00196	-0.00196	0.00000	-0.01876	-0.01876	0.00000
1994	Skagerrak	Aquarium	NC_045989.1	12591744	0.03307	0.03307	0.00000	0.03853	0.03853	0.00000	0.02105	0.02105	0.00000
1998	Skagerrak	Aquarium	NC_045989.1	15443467	0.07212	0.07212	0.00000	0.32611	0.32611	0.00000	0.38446	0.38446	0.00000
2066	Skagerrak	Aquarium	NC_045992.1	11679358	0.07393	0.07393	0.00000	0.00569	0.00569	0.00000	0.00886	0.00886	0.00000
2071	Skagerrak	Aquarium	NC_045992.1	17603329	-0.02092	-0.02092	0.00000	-0.00453	-0.00453	0.00000	0.19892	0.19892	0.00000
2106	Skagerrak	Aquarium	NC_045994.1	1039960	0.14193	0.14193	0.00000	0.02398	0.02398	0.00000	0.01933	0.01933	0.00000
2113	Skagerrak	Aquarium	NC_045994.1	8320647	0.07603	0.07603	0.00000	0.27284	0.27284	0.00000	0.12208	0.12208	0.00000
2138	Skagerrak	Aquarium	NC_045996.1	13270043	0.03509	0.03509	0.00000	0.01223	0.01223	0.00000	-0.00930	-0.00930	0.00000
