# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
343	NorthSea_unknownspc	Skagerrak_Sailray	NC_045958.1	93202304	36	0.53333	0.37500	0.133333333	7.00000	0.50125	97.75590	0.84510	0.37500	0.32292	0.00000	0
343	NorthSea_unknownspc	Skagerrak_Sailray	NC_045958.1	93202305	37	0.53333	0.37500	0.133333333	7.00000	0.50125	97.75590	0.84510	0.37500	0.32292	0.00000	0
343	NorthSea_unknownspc	Skagerrak_Sailray	NC_045958.1	93202320	52	0.35556	0.06250	1.000000000	1.28571	0.09207	17.95517	0.10914	0.06250	0.32292	0.00000	0
343	NorthSea_unknownspc	Skagerrak_Sailray	NC_045958.1	93202352	84	0.53333	0.37500	0.133333333	7.00000	0.50125	97.75590	0.84510	0.37500	0.32292	0.00000	0
740	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	6038923	6	0.35556	0.06250	1.000000000	1.28571	0.09207	17.95517	0.10914	0.06250	0.21875	0.00000	0
740	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	6038943	26	0.53333	0.37500	0.133333333	7.00000	0.50125	97.75590	0.84510	0.37500	0.21875	0.00000	0
740	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	6038975	58	0.35556	0.06250	1.000000000	1.28571	0.09207	17.95517	0.10914	0.06250	0.21875	0.00000	0
740	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	6038982	65	0.53333	0.37500	0.133333333	7.00000	0.50125	97.75590	0.84510	0.37500	0.21875	0.00000	0
780	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	48067152	6	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	48067166	20	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	48067167	21	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	48067179	33	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	48067216	70	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	48067218	72	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	48067234	88	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	NorthSea_unknownspc	Skagerrak_Sailray	NC_045963.1	48067250	104	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
871	NorthSea_unknownspc	Skagerrak_Sailray	NC_045964.1	65463628	107	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.28968	0.00000	0
871	NorthSea_unknownspc	Skagerrak_Sailray	NC_045964.1	65463630	105	0.25000	0.42857	0.250000000	0.14286	0.00811	2.51742	0.84510	0.42857	0.28968	0.00000	0
871	NorthSea_unknownspc	Skagerrak_Sailray	NC_045964.1	65463642	93	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.28968	0.00000	0
871	NorthSea_unknownspc	Skagerrak_Sailray	NC_045964.1	65463646	89	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.28968	0.00000	0
871	NorthSea_unknownspc	Skagerrak_Sailray	NC_045964.1	65463658	77	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.28968	0.00000	0
871	NorthSea_unknownspc	Skagerrak_Sailray	NC_045964.1	65463676	59	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.28968	0.00000	0
871	NorthSea_unknownspc	Skagerrak_Sailray	NC_045964.1	65463700	35	0.42857	0.11111	1.000000000	1.80000	0.12368	26.19730	0.25527	0.11111	0.28968	0.00000	0
871	NorthSea_unknownspc	Skagerrak_Sailray	NC_045964.1	65463723	12	0.42857	0.11111	1.000000000	1.80000	0.12368	26.19730	0.25527	0.11111	0.28968	0.00000	0
1047	NorthSea_unknownspc	Skagerrak_Sailray	NC_045967.1	52130175	113	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1047	NorthSea_unknownspc	Skagerrak_Sailray	NC_045967.1	52130218	70	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1047	NorthSea_unknownspc	Skagerrak_Sailray	NC_045967.1	52130224	64	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1361	NorthSea_unknownspc	Skagerrak_Sailray	NC_045973.1	35799419	83	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.29630	0.00000	0
1361	NorthSea_unknownspc	Skagerrak_Sailray	NC_045973.1	35799428	74	0.42857	0.11111	1.000000000	1.80000	0.12368	26.19730	0.25527	0.11111	0.29630	0.00000	0
1361	NorthSea_unknownspc	Skagerrak_Sailray	NC_045973.1	35799442	60	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.29630	0.00000	0
1361	NorthSea_unknownspc	Skagerrak_Sailray	NC_045973.1	35799444	58	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.29630	0.00000	0
1361	NorthSea_unknownspc	Skagerrak_Sailray	NC_045973.1	35799475	27	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.29630	0.00000	0
1361	NorthSea_unknownspc	Skagerrak_Sailray	NC_045973.1	35799485	17	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.29630	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076045	7	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.50617	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076073	35	0.42857	0.11111	1.000000000	1.80000	0.12368	26.19730	0.25527	0.11111	0.50617	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076078	40	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.50617	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076106	68	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.50617	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076108	70	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.50617	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076109	71	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.50617	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076113	75	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.50617	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076120	82	0.42857	0.11111	1.000000000	1.80000	0.12368	26.19730	0.25527	0.11111	0.50617	0.00000	0
1484	NorthSea_unknownspc	Skagerrak_Sailray	NC_045976.1	13076129	91	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.50617	0.00000	0
1710	NorthSea_unknownspc	Skagerrak_Sailray	NC_045981.1	21724324	46	0.35556	1.00000	0.022222222	27.00000	1.26040	578.38621	1.43136	1.00000	1.00000	0.00000	0
1783	NorthSea_unknownspc	Skagerrak_Sailray	NC_045983.1	13658672	8	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.42222	0.00000	0
1783	NorthSea_unknownspc	Skagerrak_Sailray	NC_045983.1	13658681	17	0.42857	0.11111	1.000000000	1.80000	0.12368	26.19730	0.25527	0.11111	0.42222	0.00000	0
1783	NorthSea_unknownspc	Skagerrak_Sailray	NC_045983.1	13658710	46	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.42222	0.00000	0
1783	NorthSea_unknownspc	Skagerrak_Sailray	NC_045983.1	13658720	56	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.42222	0.00000	0
1783	NorthSea_unknownspc	Skagerrak_Sailray	NC_045983.1	13658741	77	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.42222	0.00000	0
2106	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1040027	50	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1040039	38	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1040040	37	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1040045	32	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1040059	18	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1040063	14	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1040064	13	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2076	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1282397	26	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2076	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1282400	29	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2076	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1282406	35	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2076	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1282415	44	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2076	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1282448	77	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2076	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1282469	98	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2076	NorthSea_unknownspc	Skagerrak_Sailray	NC_045994.1	1282481	110	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
