# Population North_Sea	P08867,P08869,P08870,P08871,P08878,P08899,P08901,P08902,P08903,P08905,P08907,P08909,P08912,P08913,P08915,P08916,P08918,P08919,P08920,P08921,P08922,P08923,P08924,P08925,P08927,P08928,P08930,P08931,P08932,P08933,P08935,P08936,P08949,P08950,P08951,P08952,P08953,P08960,P08963,P08964,P08965,P08967,P08968,P08969,P08971,P08972,P08973,P08974,P08975,P08980,P08981,P2397507
# Population Skagerrak	P08780,P08955,P08956,P08957,P08958,SR10,SR11,SR12,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR22,SR23,SR3,SR4,SR5,SR8,SR9
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
1466	North_Sea	Skagerrak	NC_045975.1	28942445	-0.39423	-0.39423	0.00000	-0.48810	-0.48810	0.00000	0.00863	0.00863	0.00000
1472	North_Sea	Skagerrak	NC_045975.1	35569990	0.02971	0.02971	0.00000	-0.01029	-0.01029	0.00000	-0.04224	-0.04224	0.00000
1484	North_Sea	Skagerrak	NC_045976.1	13075923	0.02367	0.02367	0.00000	-0.00040	-0.00040	0.00000	0.10403	0.10403	0.00000
1526	North_Sea	Skagerrak	NC_045977.1	23005581	0.03525	0.03525	0.00000	0.00801	0.00801	0.00000	0.13095	0.13095	0.00000
1537	North_Sea	Skagerrak	NC_045977.1	31674640	0.02112	0.02112	0.00000	0.04327	0.04327	0.00000	0.00254	0.00254	0.00000
1542	North_Sea	Skagerrak	NC_045977.1	34344052	0.02505	0.02505	0.00000	-0.00006	-0.00006	0.00000	-0.00748	-0.00748	0.00000
1566	North_Sea	Skagerrak	NC_045978.1	18084024	0.08604	0.08604	0.00000	0.01985	0.01985	0.00000	-0.00296	-0.00296	0.00000
1570	North_Sea	Skagerrak	NC_045978.1	22251683	0.11083	0.11083	0.00000	0.03142	0.03142	0.00000	0.03369	0.03369	0.00000
1734	North_Sea	Skagerrak	NC_045981.1	36912157	-0.02239	-0.02239	0.00000	-0.00341	-0.00341	0.00000	-0.01245	-0.01245	0.00000
1783	North_Sea	Skagerrak	NC_045983.1	13658548	0.05034	0.05034	0.00000	0.06096	0.06096	0.00000	0.06837	0.06837	0.00000
1844	North_Sea	Skagerrak	NC_045984.1	25032221	-0.00962	-0.00962	0.00000	-0.00499	-0.00499	0.00000	-0.02401	-0.02401	0.00000
1887	North_Sea	Skagerrak	NC_045986.1	15713795	0.06942	0.06942	0.00000	0.02129	0.02129	0.00000	0.20517	0.20517	0.00000
1950	North_Sea	Skagerrak	NC_045987.1	22705169	-0.01365	-0.01365	0.00000	-0.00043	-0.00043	0.00000	0.04533	0.04533	0.00000
1966	North_Sea	Skagerrak	NC_045988.1	9155512	0.05214	0.05214	0.00000	0.07368	0.07368	0.00000	0.19309	0.19309	0.00000
1978	North_Sea	Skagerrak	NC_045988.1	21982407	0.04350	0.04350	0.00000	0.02077	0.02077	0.00000	0.03927	0.03927	0.00000
2071	North_Sea	Skagerrak	NC_045992.1	17603329	0.00889	0.00889	0.00000	0.01778	0.01778	0.00000	-0.00592	-0.00592	0.00000
2106	North_Sea	Skagerrak	NC_045994.1	1039960	0.10564	0.10564	0.00000	0.06975	0.06975	0.00000	0.10976	0.10976	0.00000
2113	North_Sea	Skagerrak	NC_045994.1	8320647	0.00109	0.00109	0.00000	0.09500	0.09500	0.00000	0.04373	0.04373	0.00000
2140	North_Sea	Skagerrak	NC_045996.1	14772406	0.05823	0.05823	0.00000	0.02332	0.02332	0.00000	0.05450	0.05450	0.00000
