# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
1966	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045988.1	9155554	73	0.11408	0.01339	1.000000000	0.77778	0.06978	8.66894	0.10914	0.01339	0.35969	0.00000	0
1966	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045988.1	9155564	63	0.11408	0.01339	1.000000000	0.77778	0.06978	8.66894	0.10914	0.01339	0.35969	0.00000	0
1966	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045988.1	9155595	32	0.47059	0.11688	0.069120919	5.35294	0.58355	49.10315	0.72859	0.11688	0.35969	0.00000	0
1966	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045988.1	9155596	31	0.29947	1.00000	0.000000744	203.00000	11.25786	3660.46383	2.30750	1.00000	0.35969	0.00000	0
1966	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045988.1	9155606	21	0.11408	0.29167	0.026737968	0.05747	0.00494	0.66878	1.24055	0.29167	0.35969	0.00000	0
2071	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045992.1	17603459	13	0.05000	0.00452	1.000000000	0.41176	0.03265	5.19291	0.38535	0.00452	0.00810	0.00000	0
2071	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045992.1	17603471	25	0.09744	0.00929	1.000000000	0.63636	0.05740	7.05478	0.19629	0.00929	0.00810	0.00000	0
2071	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045992.1	17603519	73	0.09744	0.00929	1.000000000	0.63636	0.05740	7.05478	0.19629	0.00929	0.00810	0.00000	0
2071	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045992.1	17603525	79	0.09744	0.00929	1.000000000	0.63636	0.05740	7.05478	0.19629	0.00929	0.00810	0.00000	0
2106	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045994.1	1039986	91	0.29947	1.00000	0.000000744	203.00000	11.25786	3660.46383	2.30750	1.00000	0.75518	0.00000	0
2106	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045994.1	1039996	81	0.29947	1.00000	0.000000744	203.00000	11.25786	3660.46383	2.30750	1.00000	0.75518	0.00000	0
2106	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045994.1	1040035	42	0.16578	0.02074	1.000000000	1.07692	0.10323	11.23470	0.03218	0.02074	0.75518	0.00000	0
2106	NorthSea_Blonderay	Aquarium_Thornbackskate	NC_045994.1	1040059	18	0.29947	1.00000	0.000000744	203.00000	11.25786	3660.46383	2.30750	1.00000	0.75518	0.00000	0
