# Population Skagerrak_Thornbackskate	P08780,SR10,SR11,SR12,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR22,SR23,SR3,SR4,SR5,SR8,SR9
# Population NorthSea_unknownspc	P2397507
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
404	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045959.1	52628613	-0.12150	-0.12150	0.00000	-0.05727	-0.05727	0.00000	0.26891	0.26891	0.00000
522	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045960.1	37538046	0.07043	0.07043	0.00000	0.66098	0.66098	0.00000	0.79195	0.79195	0.00000
602	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045961.1	17408421	0.56373	0.56373	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
721	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045962.1	59158986	0.95514	0.95514	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
780	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045963.1	48067031	0.87780	0.87780	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
867	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045964.1	59593910	0.74720	0.74720	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
871	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045964.1	65463612	0.69436	0.69436	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
878	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045964.1	73226211	0.89972	0.89972	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
956	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045966.1	18630599	-0.05856	-0.05856	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
984	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045966.1	52282647	0.22995	0.22995	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1047	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045967.1	52130172	0.64706	0.64706	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1139	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045969.1	29547571	0.76821	0.76821	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1146	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045969.1	33983697	0.93106	0.93106	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1282	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045972.1	8597930	0.41238	0.41238	0.00000	0.90720	0.90720	0.00000	0.89035	0.89035	0.00000
1296	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045972.1	19589136	0.43979	0.43979	0.00000	0.70575	0.70575	0.00000	0.75676	0.75676	0.00000
1361	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045973.1	35799385	0.91853	0.91853	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1368	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045973.1	41877268	-0.33216	-0.33216	0.00000	-0.01813	-0.01813	0.00000	0.03883	0.03883	0.00000
1375	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045974.1	468908	0.89283	0.89283	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1391	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045974.1	13690665	-0.20603	-0.20603	0.00000	-0.06038	-0.06038	0.00000	0.13889	0.13889	0.00000
1403	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045974.1	22009269	0.72980	0.72980	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1472	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045975.1	35569990	0.33076	0.33076	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1484	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045976.1	13075923	0.64286	0.64286	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1526	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045977.1	23005581	0.97201	0.97201	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1537	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045977.1	31674640	-0.12150	-0.12150	0.00000	-0.00617	-0.00617	0.00000	0.49931	0.49931	0.00000
1570	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045978.1	22251683	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1646	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045980.1	2511622	0.20309	0.20309	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1710	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045981.1	21724163	0.85353	0.74666	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1711	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045981.1	21806170	0.63250	0.73020	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1783	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045983.1	13658548	0.88644	0.88644	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1797	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045983.1	20205624	0.85714	0.85714	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1827	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045984.1	13582493	0.68665	0.68665	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1844	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045984.1	25032221	0.58109	0.58109	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1978	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045988.1	21982407	0.86213	0.86213	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
2071	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045992.1	17603329	0.71444	0.71444	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
2138	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045996.1	13270043	-0.29794	-0.29794	0.00000	-0.06969	-0.06969	0.00000	0.15470	0.15470	0.00000
2140	Skagerrak_Thornbackskate	NorthSea_unknownspc	NC_045996.1	14772406	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
