# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
780	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045963.1	48067234	88	0.53333	0.25000	0.466666667	3.00000	0.18764	47.96497	0.47712	0.25000	0.62500	0.00000	0
820	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	15774528	12	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	0.83333	0.00000	0
820	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	15774592	76	0.60000	0.50000	0.200000000	6.00000	0.35443	101.57280	0.77815	0.50000	0.83333	0.00000	0
820	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	15774593	77	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	0.83333	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388066	26	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.14074	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388067	27	0.53571	0.02222	1.000000000	2.00000	0.07753	51.59576	0.30103	0.02222	0.14074	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388076	36	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.14074	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388080	40	0.53571	0.02222	1.000000000	2.00000	0.07753	51.59576	0.30103	0.02222	0.14074	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388118	78	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.14074	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388119	79	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.14074	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388122	82	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.14074	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388144	104	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.14074	0.00000	0
860	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045964.1	54388147	107	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.14074	0.00000	0
1047	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045967.1	52130191	97	0.25000	0.42857	0.250000000	7.00000	0.39723	123.35376	0.84510	0.42857	0.26857	0.00000	0
1047	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045967.1	52130206	82	0.25000	0.04762	1.000000000	1.00000	0.06255	15.98832	0.00000	0.04762	0.26857	0.00000	0
1047	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045967.1	52130209	79	0.53571	0.20000	0.464285714	3.00000	0.21114	42.62602	0.47712	0.20000	0.26857	0.00000	0
1047	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045967.1	52130233	55	0.53571	0.55556	0.107142857	9.00000	0.56291	143.89490	0.95424	0.55556	0.26857	0.00000	0
1047	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045967.1	52130248	40	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.26857	0.00000	0
1053	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045967.1	57676802	105	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1053	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045967.1	57676803	104	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1296	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045972.1	19589147	104	0.53333	0.25000	0.466666667	3.00000	0.18764	47.96497	0.47712	0.25000	0.25000	0.00000	0
1296	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045972.1	19589182	69	0.53333	0.25000	0.466666667	3.00000	0.18764	47.96497	0.47712	0.25000	0.25000	0.00000	0
1375	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045974.1	468933	90	0.25000	0.42857	0.250000000	7.00000	0.39723	123.35376	0.84510	0.42857	0.85714	0.00000	0
1375	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045974.1	468942	81	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.85714	0.00000	0
1375	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045974.1	468951	72	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.85714	0.00000	0
1375	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045974.1	468967	56	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.85714	0.00000	0
1446	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045975.1	16626817	31	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.76068	0.00000	0
1446	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045975.1	16626819	33	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.76068	0.00000	0
1446	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045975.1	16626839	53	0.42857	0.11111	1.000000000	0.55556	0.03817	8.08559	0.25527	0.11111	0.76068	0.00000	0
1446	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045975.1	16626895	109	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	0.76068	0.00000	0
1466	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045975.1	28942495	65	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
1466	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045975.1	28942539	21	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
1570	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045978.1	22251696	103	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
1570	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045978.1	22251736	63	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
1570	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045978.1	22251739	60	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
1759	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045982.1	23906786	23	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	0.50000	0.00000	0
1759	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045982.1	23906801	38	0.53333	0.25000	0.466666667	3.00000	0.18764	47.96497	0.47712	0.25000	0.50000	0.00000	0
1759	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045982.1	23906833	70	0.53333	0.25000	0.466666667	0.33333	0.02085	5.32944	0.47712	0.25000	0.50000	0.00000	0
1783	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045983.1	13658681	17	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1783	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045983.1	13658741	77	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1797	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045983.1	20205753	12	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
1797	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045983.1	20205792	51	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
1797	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045983.1	20205808	67	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
1822	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045984.1	10925460	12	0.53571	0.55556	0.107142857	9.00000	0.56291	143.89490	0.95424	0.55556	0.70370	0.00000	0
1822	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045984.1	10925505	57	0.53571	0.55556	0.107142857	9.00000	0.56291	143.89490	0.95424	0.55556	0.70370	0.00000	0
1822	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045984.1	10925545	97	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.70370	0.00000	0
2071	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045992.1	17603477	31	0.53333	0.25000	0.466666667	3.00000	0.18764	47.96497	0.47712	0.25000	0.50000	0.00000	0
2071	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045992.1	17603519	73	0.53333	0.25000	0.466666667	3.00000	0.18764	47.96497	0.47712	0.25000	0.50000	0.00000	0
2071	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045992.1	17603525	79	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	0.50000	0.00000	0
2106	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045994.1	1040034	43	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.59524	0.00000	0
2106	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045994.1	1040039	38	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.59524	0.00000	0
2106	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045994.1	1040040	37	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.59524	0.00000	0
2106	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045994.1	1040063	14	0.25000	0.04762	1.000000000	1.00000	0.06255	15.98832	0.00000	0.04762	0.59524	0.00000	0
2113	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045994.1	8320696	68	0.33333	0.40000	0.333333333	5.00000	0.27316	91.52276	0.69897	0.40000	0.55000	0.00000	0
2113	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045994.1	8320713	51	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	0.55000	0.00000	0
2113	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045994.1	8320727	37	0.33333	0.40000	0.333333333	5.00000	0.27316	91.52276	0.69897	0.40000	0.55000	0.00000	0
2113	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045994.1	8320744	20	0.33333	0.40000	0.333333333	5.00000	0.27316	91.52276	0.69897	0.40000	0.55000	0.00000	0
2138	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045996.1	13270079	79	0.53333	0.25000	0.466666667	0.33333	0.02085	5.32944	0.47712	0.25000	0.25000	0.00000	0
2140	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045996.1	14772427	114	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
2140	NorthSea_Spottedray	Kattegat_Thornbackskate	NC_045996.1	14772461	80	0.53333	1.00000	0.066666667	15.00000	0.66261	339.56796	1.17609	1.00000	1.00000	0.00000	0
