# Population NorthSea_unknownspc	P2397507
# Population Kattegat_Thornbackskate	P08713
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
1282	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045972.1	8597930	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-nan	-nan	0.00000
1361	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045973.1	35799385	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1375	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045974.1	468908	0.85714	0.85714	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1472	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045975.1	35569990	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1526	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045977.1	23005581	0.66667	0.66667	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1570	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045978.1	22251683	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1646	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045980.1	2511622	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1710	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045981.1	21724163	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1783	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045983.1	13658548	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1827	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045984.1	13582493	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1844	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045984.1	25032221	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
1978	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045988.1	21982407	0.50000	0.50000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
2071	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045992.1	17603329	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
2140	NorthSea_unknownspc	Kattegat_Thornbackskate	NC_045996.1	14772406	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	1.00000	0.00000
