# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
780	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045963.1	48067247	101	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
780	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045963.1	48067250	104	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
871	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045964.1	65463628	107	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
871	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045964.1	65463642	93	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
871	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045964.1	65463646	89	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
871	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045964.1	65463658	77	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
871	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045964.1	65463676	59	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
871	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045964.1	65463700	35	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
871	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045964.1	65463723	12	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1002	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	3536167	63	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1002	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	3536175	71	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1002	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	3536176	72	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1002	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	3536184	80	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1002	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	3536201	97	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1002	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	3536203	99	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1002	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	3536206	102	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1047	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	52130175	113	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.80952	0.00000	0
1047	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	52130191	97	0.25000	0.42857	0.250000000	7.00000	0.39723	123.35376	0.84510	0.42857	0.80952	0.00000	0
1047	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045967.1	52130218	70	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	0.80952	0.00000	0
1361	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045973.1	35799419	83	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1361	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045973.1	35799428	74	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1361	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045973.1	35799442	60	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1361	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045973.1	35799444	58	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1361	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045973.1	35799475	27	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1361	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045973.1	35799485	17	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1783	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045983.1	13658672	8	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1783	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045983.1	13658681	17	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1783	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045983.1	13658710	46	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1783	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045983.1	13658720	56	0.57143	0.33333	0.214285714	5.00000	0.34355	72.77029	0.69897	0.33333	0.33333	0.00000	0
1887	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045986.1	15713928	6	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1887	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045986.1	15713948	26	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1887	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045986.1	15713957	35	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1887	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045986.1	15713974	52	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1887	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045986.1	15713988	66	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1887	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045986.1	15713996	74	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1887	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045986.1	15714018	96	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
1887	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045986.1	15714027	105	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045994.1	1040027	50	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045994.1	1040045	32	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045994.1	1040059	18	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
2106	Skagerrak_Sailray	Kattegat_Thornbackskate	NC_045994.1	1040064	13	0.42857	1.00000	0.035714286	21.00000	0.96106	458.86771	1.32222	1.00000	1.00000	0.00000	0
