# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
100	Skagerrak	Kattegat	NC_045956.1	127726880	89	0.35769	0.01528	1.000000000	1.00000	0.09314	10.73681	0.00000	0.01528	0.00881	0.00000	0
100	Skagerrak	Kattegat	NC_045956.1	127726886	95	0.19346	0.00654	1.000000000	2.20000	0.18968	25.51708	0.34242	0.00654	0.00881	0.00000	0
189	Skagerrak	Kattegat	NC_045957.1	32309189	31	0.38710	0.02222	0.443548387	3.28571	0.18113	59.60213	0.51663	0.02222	0.02222	0.00000	0
329	Skagerrak	Kattegat	NC_045958.1	77473710	76	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00648	0.00000	0
329	Skagerrak	Kattegat	NC_045958.1	77473724	90	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00648	0.00000	0
329	Skagerrak	Kattegat	NC_045958.1	77473732	98	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00648	0.00000	0
329	Skagerrak	Kattegat	NC_045958.1	77473738	104	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00648	0.00000	0
329	Skagerrak	Kattegat	NC_045958.1	77473740	106	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00648	0.00000	0
343	Skagerrak	Kattegat	NC_045958.1	93202300	32	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01650	0.00000	0
343	Skagerrak	Kattegat	NC_045958.1	93202303	35	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01650	0.00000	0
343	Skagerrak	Kattegat	NC_045958.1	93202304	36	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01650	0.00000	0
343	Skagerrak	Kattegat	NC_045958.1	93202305	37	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01650	0.00000	0
343	Skagerrak	Kattegat	NC_045958.1	93202320	52	0.48520	0.07563	0.143763214	5.25000	0.50315	54.77945	0.72016	0.07563	0.01650	0.00000	0
343	Skagerrak	Kattegat	NC_045958.1	93202343	75	0.08879	0.00227	1.000000000	4.55556	0.35613	58.27331	0.65854	0.00227	0.01650	0.00000	0
343	Skagerrak	Kattegat	NC_045958.1	93202352	84	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01650	0.00000	0
394	Skagerrak	Kattegat	NC_045959.1	41359205	17	0.35282	0.03086	0.395161290	4.00000	0.21733	73.62208	0.60206	0.03086	0.01596	0.00000	0
394	Skagerrak	Kattegat	NC_045959.1	41359238	50	0.50806	0.00106	1.000000000	1.30769	0.07456	22.93458	0.11651	0.00106	0.01596	0.00000	0
522	Skagerrak	Kattegat	NC_045960.1	37538087	74	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.01587	0.00000	0
522	Skagerrak	Kattegat	NC_045960.1	37538151	10	0.38710	0.02222	1.000000000	0.85185	0.07799	9.30427	0.06964	0.02222	0.01587	0.00000	0
528	Skagerrak	Kattegat	NC_045960.1	42832373	84	0.05556	0.00168	1.000000000	5.66667	0.39045	82.24121	0.75333	0.00168	0.06769	0.00000	0
528	Skagerrak	Kattegat	NC_045960.1	42832375	86	0.15714	0.13369	0.161904762	16.00000	0.70769	361.74141	1.20412	0.13369	0.06769	0.00000	0
602	Skagerrak	Kattegat	NC_045961.1	17408573	25	0.31452	0.01538	1.000000000	1.19048	0.10656	13.30013	0.07572	0.01538	0.00972	0.00000	0
602	Skagerrak	Kattegat	NC_045961.1	17408625	77	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00972	0.00000	0
602	Skagerrak	Kattegat	NC_045961.1	17408628	80	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00972	0.00000	0
602	Skagerrak	Kattegat	NC_045961.1	17408659	111	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00972	0.00000	0
621	Skagerrak	Kattegat	NC_045961.1	40543842	7	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.05968	0.00000	0
621	Skagerrak	Kattegat	NC_045961.1	40543845	10	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.05968	0.00000	0
621	Skagerrak	Kattegat	NC_045961.1	40543846	11	0.48387	0.04000	0.516129032	0.48718	0.04551	5.21477	0.31231	0.04000	0.05968	0.00000	0
621	Skagerrak	Kattegat	NC_045961.1	40543852	17	0.48387	0.04000	0.516129032	0.48718	0.04551	5.21477	0.31231	0.04000	0.05968	0.00000	0
621	Skagerrak	Kattegat	NC_045961.1	40543870	35	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.05968	0.00000	0
621	Skagerrak	Kattegat	NC_045961.1	40543883	48	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.05968	0.00000	0
621	Skagerrak	Kattegat	NC_045961.1	40543942	107	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.05968	0.00000	0
621	Skagerrak	Kattegat	NC_045961.1	40543948	113	0.27218	0.36000	0.020161290	21.00000	1.73426	254.28654	1.32222	0.36000	0.05968	0.00000	0
740	Skagerrak	Kattegat	NC_045963.1	6038923	6	0.45983	0.02463	0.540169133	0.58333	0.05591	6.08661	0.23408	0.02463	0.01094	0.00000	0
740	Skagerrak	Kattegat	NC_045963.1	6038943	26	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01094	0.00000	0
740	Skagerrak	Kattegat	NC_045963.1	6038975	58	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01094	0.00000	0
740	Skagerrak	Kattegat	NC_045963.1	6038982	65	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01094	0.00000	0
740	Skagerrak	Kattegat	NC_045963.1	6039024	107	0.24101	0.00752	1.000000000	1.76190	0.15935	19.48156	0.24598	0.00752	0.01094	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067153	7	0.35556	0.01681	1.000000000	1.00000	0.09203	10.86597	0.00000	0.01681	0.01048	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067166	20	0.10794	0.00346	1.000000000	3.66667	0.28537	47.11218	0.56427	0.00346	0.01048	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067167	21	0.28571	0.01176	1.000000000	1.38095	0.12415	15.36049	0.14018	0.01176	0.01048	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067168	22	0.05556	0.00168	1.000000000	5.66667	0.39045	82.24121	0.75333	0.00168	0.01048	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067179	33	0.28571	0.01176	1.000000000	1.38095	0.12415	15.36049	0.14018	0.01176	0.01048	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067216	70	0.10794	0.00346	1.000000000	3.66667	0.28537	47.11218	0.56427	0.00346	0.01048	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067218	72	0.28571	0.01176	1.000000000	1.38095	0.12415	15.36049	0.14018	0.01176	0.01048	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067247	101	0.35556	0.01681	1.000000000	1.00000	0.09203	10.86597	0.00000	0.01681	0.01048	0.00000	0
780	Skagerrak	Kattegat	NC_045963.1	48067250	104	0.35556	0.01681	1.000000000	1.00000	0.09203	10.86597	0.00000	0.01681	0.01048	0.00000	0
1047	Skagerrak	Kattegat	NC_045967.1	52130175	113	0.27312	0.01042	1.000000000	1.47619	0.13295	16.39072	0.16914	0.01042	0.01562	0.00000	0
1047	Skagerrak	Kattegat	NC_045967.1	52130182	106	0.14936	0.00476	1.000000000	2.83333	0.23513	34.14221	0.45230	0.00476	0.01562	0.00000	0
1047	Skagerrak	Kattegat	NC_045967.1	52130191	97	0.30868	0.03687	0.338549075	5.00000	0.27316	91.52276	0.69897	0.03687	0.01562	0.00000	0
1047	Skagerrak	Kattegat	NC_045967.1	52130218	70	0.27312	0.01042	1.000000000	1.47619	0.13295	16.39072	0.16914	0.01042	0.01562	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676796	111	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676802	105	0.29947	0.29167	0.026737968	17.40000	1.49527	202.47866	1.24055	0.29167	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676803	104	0.29947	0.29167	0.026737968	17.40000	1.49527	202.47866	1.24055	0.29167	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676810	97	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676822	85	0.05882	0.00189	1.000000000	5.33333	0.36700	77.50570	0.72700	0.00189	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676824	83	0.16578	0.00605	1.000000000	2.50000	0.20684	30.21673	0.39794	0.00605	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676839	68	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676841	66	0.46573	0.03492	0.534274194	0.55556	0.05174	5.96489	0.25527	0.03492	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676848	59	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676863	44	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.05919	0.00000	0
1053	Skagerrak	Kattegat	NC_045967.1	57676881	26	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.05919	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241879	10	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241888	19	0.06250	0.00215	1.000000000	5.00000	0.34355	72.77029	0.69897	0.00215	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241898	29	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241900	31	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241907	38	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241910	41	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241915	46	0.46573	0.12727	0.110887097	6.60000	0.60872	71.55998	0.81954	0.12727	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241951	82	0.38710	0.20000	0.056451613	10.71429	0.95902	119.70115	1.02996	0.20000	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241969	100	0.44355	0.14667	0.090725806	7.66667	0.70192	83.73847	0.88461	0.14667	0.05028	0.00000	0
1085	Skagerrak	Kattegat	NC_045968.1	27241983	114	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.05028	0.00000	0
1139	Skagerrak	Kattegat	NC_045969.1	29547708	22	0.20317	0.00735	1.000000000	2.06667	0.17791	24.00734	0.31527	0.00735	0.02590	0.00000	0
1139	Skagerrak	Kattegat	NC_045969.1	29547754	68	0.20317	0.00735	1.000000000	2.06667	0.17791	24.00734	0.31527	0.00735	0.02590	0.00000	0
1139	Skagerrak	Kattegat	NC_045969.1	29547760	74	0.20317	0.00735	1.000000000	2.06667	0.17791	24.00734	0.31527	0.00735	0.02590	0.00000	0
1139	Skagerrak	Kattegat	NC_045969.1	29547762	76	0.20317	0.00735	1.000000000	2.06667	0.17791	24.00734	0.31527	0.00735	0.02590	0.00000	0
1139	Skagerrak	Kattegat	NC_045969.1	29547767	81	0.45714	0.02941	0.542857143	0.58974	0.05551	6.26590	0.22934	0.02941	0.02590	0.00000	0
1139	Skagerrak	Kattegat	NC_045969.1	29547771	85	0.20317	0.00735	1.000000000	2.06667	0.17791	24.00734	0.31527	0.00735	0.02590	0.00000	0
1139	Skagerrak	Kattegat	NC_045969.1	29547791	105	0.15714	0.13369	0.161904762	16.00000	0.70769	361.74141	1.20412	0.13369	0.02590	0.00000	0
1139	Skagerrak	Kattegat	NC_045969.1	29547800	114	0.20317	0.00735	1.000000000	2.06667	0.17791	24.00734	0.31527	0.00735	0.02590	0.00000	0
1296	Skagerrak	Kattegat	NC_045972.1	19589145	106	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.03268	0.00000	0
1296	Skagerrak	Kattegat	NC_045972.1	19589154	97	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.03268	0.00000	0
1296	Skagerrak	Kattegat	NC_045972.1	19589160	91	0.21390	0.00833	1.000000000	1.93333	0.16614	22.49763	0.28631	0.00833	0.03268	0.00000	0
1296	Skagerrak	Kattegat	NC_045972.1	19589172	79	0.47059	0.11458	0.117647059	6.27273	0.58373	67.40653	0.79746	0.11458	0.03268	0.00000	0
1375	Skagerrak	Kattegat	NC_045974.1	468911	112	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.06891	0.00000	0
1375	Skagerrak	Kattegat	NC_045974.1	468924	99	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.06891	0.00000	0
1375	Skagerrak	Kattegat	NC_045974.1	468933	90	0.06250	0.48387	0.062500000	31.00000	1.89622	506.79677	1.49136	0.48387	0.06891	0.00000	0
1375	Skagerrak	Kattegat	NC_045974.1	468936	87	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.06891	0.00000	0
1375	Skagerrak	Kattegat	NC_045974.1	468942	81	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.06891	0.00000	0
1375	Skagerrak	Kattegat	NC_045974.1	468951	72	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.06891	0.00000	0
1375	Skagerrak	Kattegat	NC_045974.1	468967	56	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.06891	0.00000	0
1375	Skagerrak	Kattegat	NC_045974.1	468968	55	0.31452	0.01538	1.000000000	1.19048	0.10656	13.30013	0.07572	0.01538	0.06891	0.00000	0
1542	Skagerrak	Kattegat	NC_045977.1	34344282	115	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00444	0.00000	0
1710	Skagerrak	Kattegat	NC_045981.1	21724387	109	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00444	0.00000	0
1734	Skagerrak	Kattegat	NC_045981.1	36912387	100	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.00391	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906775	12	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00986	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906786	23	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00986	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906806	43	0.06250	0.00215	1.000000000	5.00000	0.34355	72.77029	0.69897	0.00215	0.00986	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906820	57	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00986	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906822	59	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00986	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906832	69	0.38710	0.02222	1.000000000	0.85185	0.07799	9.30427	0.06964	0.02222	0.00986	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906842	79	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00986	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906848	85	0.22581	0.00952	1.000000000	1.80000	0.15437	20.98797	0.25527	0.00952	0.00986	0.00000	0
1759	Skagerrak	Kattegat	NC_045982.1	23906849	86	0.27218	0.01235	1.000000000	1.44444	0.12703	16.42502	0.15970	0.01235	0.00986	0.00000	0
1783	Skagerrak	Kattegat	NC_045983.1	13658672	8	0.18462	0.00585	1.000000000	2.33333	0.20145	27.02686	0.36798	0.00585	0.00768	0.00000	0
1783	Skagerrak	Kattegat	NC_045983.1	13658681	17	0.32821	0.01316	1.000000000	1.14815	0.10607	12.42779	0.06000	0.01316	0.00768	0.00000	0
1783	Skagerrak	Kattegat	NC_045983.1	13658710	46	0.18462	0.00585	1.000000000	2.33333	0.20145	27.02686	0.36798	0.00585	0.00768	0.00000	0
1783	Skagerrak	Kattegat	NC_045983.1	13658720	56	0.18462	0.00585	1.000000000	2.33333	0.20145	27.02686	0.36798	0.00585	0.00768	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205748	7	0.37077	0.01923	1.000000000	0.92593	0.08501	10.08510	0.03342	0.01923	0.02106	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205776	35	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.02106	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205778	37	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.02106	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205791	50	0.41734	0.02609	1.000000000	0.73333	0.06764	7.95111	0.13470	0.02609	0.02106	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205792	51	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.02106	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205845	104	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.02106	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205848	107	0.51515	0.06250	0.242424242	3.37500	0.31826	35.79034	0.52827	0.06250	0.02106	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205849	108	0.51515	0.06250	0.242424242	3.37500	0.31826	35.79034	0.52827	0.06250	0.02106	0.00000	0
1797	Skagerrak	Kattegat	NC_045983.1	20205850	109	0.11408	0.00391	1.000000000	3.44444	0.26768	44.32202	0.53712	0.00391	0.02106	0.00000	0
1825	Skagerrak	Kattegat	NC_045984.1	12559046	80	0.21390	0.00833	1.000000000	1.93333	0.16614	22.49763	0.28631	0.00833	0.00726	0.00000	0
1825	Skagerrak	Kattegat	NC_045984.1	12559051	75	0.21390	0.00833	1.000000000	1.93333	0.16614	22.49763	0.28631	0.00833	0.00726	0.00000	0
1825	Skagerrak	Kattegat	NC_045984.1	12559055	71	0.21390	0.00833	1.000000000	1.93333	0.16614	22.49763	0.28631	0.00833	0.00726	0.00000	0
1825	Skagerrak	Kattegat	NC_045984.1	12559075	51	0.21390	0.00833	1.000000000	1.93333	0.16614	22.49763	0.28631	0.00833	0.00726	0.00000	0
1825	Skagerrak	Kattegat	NC_045984.1	12559083	43	0.05882	0.00189	1.000000000	5.33333	0.36700	77.50570	0.72700	0.00189	0.00726	0.00000	0
1825	Skagerrak	Kattegat	NC_045984.1	12559097	29	0.21390	0.00833	1.000000000	1.93333	0.16614	22.49763	0.28631	0.00833	0.00726	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713928	6	0.25087	0.00833	1.000000000	1.66667	0.15055	18.45126	0.22185	0.00833	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713948	26	0.25087	0.00833	1.000000000	1.66667	0.15055	18.45126	0.22185	0.00833	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713949	27	0.04762	0.00122	1.000000000	6.66667	0.46081	96.44816	0.82391	0.00122	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713957	35	0.25087	0.00833	1.000000000	1.66667	0.15055	18.45126	0.22185	0.00833	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713960	38	0.29615	0.01116	1.000000000	1.33333	0.12191	14.58265	0.12494	0.01116	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713974	52	0.25087	0.00833	1.000000000	1.66667	0.15055	18.45126	0.22185	0.00833	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713976	54	0.29615	0.01116	1.000000000	1.33333	0.12191	14.58265	0.12494	0.01116	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713988	66	0.25087	0.00833	1.000000000	1.66667	0.15055	18.45126	0.22185	0.00833	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713995	73	0.04762	0.00122	1.000000000	6.66667	0.46081	96.44816	0.82391	0.00122	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15713996	74	0.25087	0.00833	1.000000000	1.66667	0.15055	18.45126	0.22185	0.00833	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15714018	96	0.25087	0.00833	1.000000000	1.66667	0.15055	18.45126	0.22185	0.00833	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15714024	102	0.50769	0.04306	0.492307692	0.36842	0.03525	3.85059	0.43366	0.04306	0.01022	0.00000	0
1887	Skagerrak	Kattegat	NC_045986.1	15714027	105	0.25087	0.00833	1.000000000	1.66667	0.15055	18.45126	0.22185	0.00833	0.01022	0.00000	0
