# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
624	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	42132080	110	0.37011	0.23469	0.048275862	12.00000	1.05263	136.79979	1.07918	0.23469	0.43878	0.00000	0
624	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	42132179	11	0.18621	0.64286	0.006896552	42.00000	2.88087	612.31490	1.62325	0.64286	0.43878	0.00000	0
665	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	460582	87	0.51852	0.07692	0.240740741	3.46154	0.31974	37.47508	0.53927	0.07692	0.15385	0.00000	0
665	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	460645	24	0.38889	0.23077	0.055555556	11.00000	0.96204	125.77505	1.04139	0.23077	0.15385	0.00000	0
676	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253464	46	0.41734	0.01578	0.489919355	2.75000	0.15321	49.36115	0.43933	0.01578	0.02332	0.00000	0
676	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253470	52	0.35282	0.03086	0.395161290	4.00000	0.21733	73.62208	0.60206	0.03086	0.02332	0.00000	0
676	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253491	73	0.41734	0.01578	0.489919355	2.75000	0.15321	49.36115	0.43933	0.01578	0.02332	0.00000	0
676	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253520	102	0.35282	0.03086	0.395161290	4.00000	0.21733	73.62208	0.60206	0.03086	0.02332	0.00000	0
706	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	39556254	67	0.06667	0.48276	0.066666667	0.03448	0.00211	0.56460	1.46240	0.48276	0.48276	0.00000	0
740	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	6038923	6	0.47059	0.11458	0.117647059	6.27273	0.58373	67.40653	0.79746	0.11458	0.11458	0.00000	0
780	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067153	7	0.12097	0.00444	1.000000000	0.31034	0.02408	4.00010	0.50816	0.00444	0.00444	0.00000	0
780	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067166	20	0.12097	0.00444	1.000000000	0.31034	0.02408	4.00010	0.50816	0.00444	0.00444	0.00000	0
780	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067216	70	0.12097	0.00444	1.000000000	0.31034	0.02408	4.00010	0.50816	0.00444	0.00444	0.00000	0
780	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067247	101	0.12097	0.00444	1.000000000	0.31034	0.02408	4.00010	0.50816	0.00444	0.00444	0.00000	0
780	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067250	104	0.12097	0.00444	1.000000000	0.31034	0.02408	4.00010	0.50816	0.00444	0.00444	0.00000	0
966	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045966.1	36709750	70	0.05882	0.00189	1.000000000	0.18750	0.01290	2.72481	0.72700	0.00189	0.14678	0.00000	0
966	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045966.1	36709761	59	0.29947	0.29167	0.026737968	17.40000	1.49527	202.47866	1.24055	0.29167	0.14678	0.00000	0
976	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045966.1	42541910	41	0.06250	0.00215	1.000000000	0.20000	0.01374	2.91081	0.69897	0.00215	0.00215	0.00000	0
1047	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	52130191	97	0.18621	0.12698	0.193103448	0.07692	0.00339	1.74688	1.11394	0.12698	0.12698	0.00000	0
1053	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676802	105	0.13757	1.00000	0.002645503	81.00000	3.96233	1655.84472	1.90849	1.00000	0.50379	0.00000	0
1053	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676803	104	0.13757	1.00000	0.002645503	81.00000	3.96233	1655.84472	1.90849	1.00000	0.50379	0.00000	0
1053	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676824	83	0.19841	0.00923	1.000000000	0.50000	0.04110	6.08224	0.30103	0.00923	0.50379	0.00000	0
1053	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676841	66	0.13757	0.00592	1.000000000	0.36000	0.02781	4.65938	0.44370	0.00592	0.50379	0.00000	0
1085	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241915	46	0.44308	0.03704	0.556923077	1.58824	0.14363	17.56199	0.20091	0.03704	0.04850	0.00000	0
1085	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241951	82	0.51692	0.07143	0.483076923	3.00000	0.27483	32.74767	0.47712	0.07143	0.04850	0.00000	0
1085	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241969	100	0.44308	0.03704	0.556923077	1.58824	0.14363	17.56199	0.20091	0.03704	0.04850	0.00000	0
1139	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045969.1	29547767	81	0.06667	0.00246	1.000000000	0.21429	0.01470	3.12406	0.66901	0.00246	0.00803	0.00000	0
1139	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045969.1	29547791	105	0.43448	0.01361	1.000000000	2.50000	0.13886	45.00958	0.39794	0.01361	0.00803	0.00000	0
1197	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045970.1	29809767	52	0.30423	0.01672	1.000000000	0.81818	0.07156	9.35517	0.08715	0.01672	0.02118	0.00000	0
1197	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045970.1	29809807	12	0.38889	0.02564	1.000000000	1.20000	0.10809	13.32285	0.07918	0.02564	0.02118	0.00000	0
1296	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	19589172	79	0.45238	0.16239	0.095238095	7.50000	0.67553	83.26779	0.87506	0.16239	0.16239	0.00000	0
1315	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712659	73	0.40460	0.02597	1.000000000	1.28571	0.11732	14.08986	0.10914	0.02597	0.01211	0.00000	0
1315	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712672	86	0.12874	0.00510	1.000000000	0.33333	0.02581	4.30466	0.47712	0.00510	0.01211	0.00000	0
1315	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712673	87	0.12874	0.00510	1.000000000	0.33333	0.02581	4.30466	0.47712	0.00510	0.01211	0.00000	0
1315	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712686	100	0.12874	0.00510	1.000000000	0.33333	0.02581	4.30466	0.47712	0.00510	0.01212	0.00000	0
1316	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	39144452	14	0.23908	0.46429	0.013793103	27.00000	2.09076	348.67717	1.43136	0.46429	0.43718	0.00000	0
1368	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045973.1	41877299	84	0.06250	0.00215	1.000000000	0.20000	0.01374	2.91081	0.69897	0.00215	0.00215	0.00000	0
1375	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045974.1	468933	90	0.07143	0.48148	0.071428571	27.00000	1.64614	442.85530	1.43136	0.48148	0.27920	0.00000	0
1375	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045974.1	468968	55	0.51852	0.07692	0.240740741	3.46154	0.31974	37.47508	0.53927	0.07692	0.27920	0.00000	0
1446	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	16626895	109	0.34921	0.28205	0.039682540	13.80000	1.17759	161.71949	1.13988	0.28205	0.28205	0.00000	0
1472	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	35570123	18	0.28736	0.01429	1.000000000	0.75000	0.06579	8.54999	0.12494	0.01429	0.16722	0.00000	0
1472	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	35570142	37	0.12874	1.00000	0.002298851	87.00000	4.26276	1775.60984	1.93952	1.00000	0.16722	0.00000	0
1472	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	35570143	38	0.37011	0.02174	1.000000000	1.09091	0.09862	12.06780	0.03779	0.02174	0.16722	0.00000	0
1472	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	35570160	55	0.30423	0.01672	1.000000000	0.81818	0.07156	9.35517	0.08715	0.01672	0.16722	0.00000	0
1472	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	35570170	65	0.51494	0.08163	0.209195402	3.92308	0.36467	42.20363	0.59363	0.08163	0.16722	0.00000	0
1472	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	35570205	100	0.33103	0.01786	1.000000000	0.91304	0.08150	10.22888	0.03951	0.01786	0.16722	0.00000	0
1472	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	35570213	108	0.18621	0.00794	1.000000000	0.46154	0.03804	5.60055	0.33579	0.00794	0.16722	0.00000	0
1526	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	23005582	115	0.06250	0.00215	1.000000000	0.20000	0.01374	2.91081	0.69897	0.00215	0.00215	0.00000	0
1533	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	27046218	58	0.17540	0.00690	1.000000000	0.42857	0.03539	5.18952	0.36798	0.00690	0.08863	0.00000	0
1533	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	27046268	108	0.41734	0.17037	0.072580645	9.00000	0.81605	99.25820	0.95424	0.17037	0.08863	0.00000	0
1566	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045978.1	18084180	49	0.05556	0.00168	1.000000000	0.17647	0.01216	2.56114	0.75333	0.00168	0.00168	0.00000	0
1570	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045978.1	22251755	44	0.06667	0.00246	1.000000000	0.21429	0.01470	3.12406	0.66901	0.00246	0.00246	0.00000	0
1717	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382898	110	0.31452	0.28889	0.030241935	16.20000	1.38937	188.89171	1.20952	0.28889	0.32318	0.00000	0
1717	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382909	99	0.27218	0.36000	0.020161290	21.00000	1.73426	254.28654	1.32222	0.36000	0.32318	0.00000	0
1717	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382916	92	0.28736	0.35714	0.022988506	19.50000	1.60699	236.62315	1.29003	0.35714	0.32318	0.00000	0
1717	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382934	74	0.44355	0.14667	0.090725806	7.66667	0.70192	83.73847	0.88461	0.14667	0.32318	0.00000	0
1717	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382949	59	0.27218	0.36000	0.020161290	21.00000	1.73426	254.28654	1.32222	0.36000	0.32318	0.00000	0
1717	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382972	36	0.28736	0.35714	0.022988506	19.50000	1.60699	236.62315	1.29003	0.35714	0.32318	0.00000	0
1717	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382976	32	0.27218	0.36000	0.020161290	21.00000	1.73426	254.28654	1.32222	0.36000	0.32318	0.00000	0
1717	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382979	29	0.27218	0.36000	0.020161290	21.00000	1.73426	254.28654	1.32222	0.36000	0.32318	0.00000	0
1734	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	36912328	41	0.07692	0.00333	1.000000000	0.25000	0.01708	3.66030	0.60206	0.00333	0.00333	0.00000	0
1783	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	13658681	17	0.44355	0.03030	0.556451613	1.57143	0.14575	16.94314	0.19629	0.03030	0.03030	0.00000	0
1797	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	20205748	7	0.49655	0.04762	0.503448276	2.29412	0.21325	24.67963	0.36062	0.04762	0.06463	0.00000	0
1797	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	20205791	50	0.49655	0.04762	0.503448276	2.29412	0.21325	24.67963	0.36062	0.04762	0.06463	0.00000	0
1797	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	20205848	107	0.51494	0.08163	0.209195402	3.92308	0.36467	42.20363	0.59363	0.08163	0.06463	0.00000	0
1797	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	20205849	108	0.51494	0.08163	0.209195402	3.92308	0.36467	42.20363	0.59363	0.08163	0.06463	0.00000	0
1802	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	29909398	35	0.28736	0.01429	1.000000000	0.75000	0.06579	8.54999	0.12494	0.01429	0.01429	0.00000	0
1825	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	12559083	43	0.07692	0.00333	1.000000000	0.25000	0.01708	3.66030	0.60206	0.00333	0.00333	0.00000	0
1844	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	25032407	40	0.06250	0.00215	1.000000000	0.20000	0.01374	2.91081	0.69897	0.00215	0.01041	0.00000	0
1844	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	25032449	82	0.35282	0.01867	1.000000000	1.00000	0.09067	11.02869	0.00000	0.01867	0.01041	0.00000	0
1887	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15713960	38	0.22581	0.00952	1.000000000	0.55556	0.04765	6.47777	0.25527	0.00952	0.02599	0.00000	0
1887	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15713976	54	0.22581	0.00952	1.000000000	0.55556	0.04765	6.47777	0.25527	0.00952	0.02599	0.00000	0
1887	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15713995	73	0.41734	0.02609	1.000000000	1.36364	0.12577	14.78512	0.13470	0.02609	0.02599	0.00000	0
1887	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15714024	102	0.51411	0.05882	0.485887097	3.00000	0.28131	31.99364	0.47712	0.05882	0.02599	0.00000	0
1966	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155520	107	0.38889	0.02564	1.000000000	1.20000	0.10809	13.32285	0.07918	0.02564	0.02078	0.00000	0
1966	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155554	73	0.12874	0.00510	1.000000000	0.33333	0.02581	4.30466	0.47712	0.00510	0.02078	0.00000	0
1966	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155564	63	0.12874	0.00510	1.000000000	0.33333	0.02581	4.30466	0.47712	0.00510	0.02078	0.00000	0
1966	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155595	32	0.49655	0.04762	0.503448276	2.29412	0.21325	24.67963	0.36062	0.04762	0.02078	0.00000	0
1978	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	21982574	57	0.19841	0.00923	1.000000000	0.50000	0.04110	6.08224	0.30103	0.00923	0.00923	0.00000	0
2066	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	11679503	28	0.12874	0.00510	1.000000000	0.33333	0.02581	4.30466	0.47712	0.00510	0.00510	0.00000	0
2071	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603459	13	0.05556	0.00168	1.000000000	0.17647	0.01216	2.56114	0.75333	0.00168	0.00302	0.00000	0
2071	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603471	25	0.10794	0.00346	1.000000000	0.27273	0.02123	3.50421	0.56427	0.00346	0.00302	0.00000	0
2071	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603519	73	0.10794	0.00346	1.000000000	0.27273	0.02123	3.50421	0.56427	0.00346	0.00302	0.00000	0
2071	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603525	79	0.10794	0.00346	1.000000000	0.27273	0.02123	3.50421	0.56427	0.00346	0.00302	0.00000	0
2106	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	1040035	42	0.18621	0.00794	1.000000000	0.46154	0.03804	5.60055	0.33579	0.00794	0.00794	0.00000	0
2113	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320656	108	0.36923	0.02500	1.000000000	1.10526	0.09794	12.47262	0.04347	0.02500	0.02679	0.00000	0
2113	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320696	68	0.49231	0.00469	1.000000000	1.66667	0.09240	30.06181	0.22185	0.00469	0.02679	0.00000	0
2113	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320706	58	0.07692	0.00333	1.000000000	0.25000	0.01708	3.66030	0.60206	0.00333	0.02679	0.00000	0
2113	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320727	37	0.52000	0.00000	1.000000000	1.00000	0.05585	17.90432	0.00000	0.00000	0.02679	0.00000	0
2113	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320729	35	0.14769	0.00694	1.000000000	0.39130	0.03015	5.07777	0.40749	0.00694	0.02679	0.00000	0
2113	Kattegat_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320744	20	0.21231	0.12077	0.221538462	11.00000	0.48230	250.87969	1.04139	0.12077	0.02679	0.00000	0
