# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
676	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045962.1	14253464	46	0.44308	0.01447	1.000000000	2.42857	0.13253	44.50330	0.38535	0.01447	0.02301	0.00000	0
676	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045962.1	14253470	52	0.38889	0.02564	0.444444444	3.33333	0.18011	61.68950	0.52288	0.02564	0.02301	0.00000	0
676	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045962.1	14253491	73	0.38889	0.02564	0.444444444	3.33333	0.18011	61.68950	0.52288	0.02564	0.02301	0.00000	0
676	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045962.1	14253520	102	0.38889	0.02564	0.444444444	3.33333	0.18011	61.68950	0.52288	0.02564	0.02301	0.00000	0
740	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045963.1	6038923	6	0.47460	0.03325	0.525396825	0.52381	0.04944	5.54946	0.28083	0.03325	0.03325	0.00000	0
780	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045963.1	48067153	7	0.12874	0.00510	1.000000000	3.00000	0.23231	38.74191	0.47712	0.00510	0.00466	0.00000	0
780	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045963.1	48067166	20	0.12874	0.00510	1.000000000	3.00000	0.23231	38.74191	0.47712	0.00510	0.00466	0.00000	0
780	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045963.1	48067168	22	0.06667	0.00246	1.000000000	4.66667	0.32010	68.03499	0.66901	0.00246	0.00466	0.00000	0
780	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045963.1	48067216	70	0.12874	0.00510	1.000000000	3.00000	0.23231	38.74191	0.47712	0.00510	0.00466	0.00000	0
780	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045963.1	48067247	101	0.12874	0.00510	1.000000000	3.00000	0.23231	38.74191	0.47712	0.00510	0.00466	0.00000	0
780	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045963.1	48067250	104	0.12874	0.00510	1.000000000	3.00000	0.23231	38.74191	0.47712	0.00510	0.00466	0.00000	0
913	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045965.1	31344004	45	0.13757	0.00592	1.000000000	2.77778	0.21462	35.95199	0.44370	0.00592	0.00592	0.00000	0
913	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045965.1	31344014	35	0.13757	0.00592	1.000000000	2.77778	0.21462	35.95199	0.44370	0.00592	0.00592	0.00000	0
1047	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	52130182	106	0.17540	0.00690	1.000000000	2.33333	0.19270	28.25406	0.36798	0.00690	0.01888	0.00000	0
1047	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	52130191	97	0.35282	0.03086	0.395161290	4.00000	0.21733	73.62208	0.60206	0.03086	0.01888	0.00000	0
1053	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	57676796	111	0.12874	0.00510	1.000000000	3.00000	0.23231	38.74191	0.47712	0.00510	0.10471	0.00000	0
1053	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	57676802	105	0.33103	0.28571	0.034482759	15.00000	1.28348	175.30527	1.17609	0.28571	0.10471	0.00000	0
1053	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	57676803	104	0.33103	0.28571	0.034482759	15.00000	1.28348	175.30527	1.17609	0.28571	0.10471	0.00000	0
1053	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	57676822	85	0.06667	0.00246	1.000000000	4.66667	0.32010	68.03499	0.66901	0.00246	0.10471	0.00000	0
1053	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	57676824	83	0.18621	0.00794	1.000000000	2.16667	0.17855	26.29146	0.33579	0.00794	0.10471	0.00000	0
1053	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045967.1	57676841	66	0.48046	0.04135	0.519540230	0.50000	0.04636	5.39257	0.30103	0.04135	0.10471	0.00000	0
1085	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	27241888	19	0.06667	0.00246	1.000000000	4.66667	0.32010	68.03499	0.66901	0.00246	0.10270	0.00000	0
1085	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	27241898	29	0.12874	0.00510	1.000000000	3.00000	0.23231	38.74191	0.47712	0.00510	0.10270	0.00000	0
1085	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	27241915	46	0.43448	0.16667	0.082758621	8.25000	0.74579	91.26270	0.91645	0.16667	0.10270	0.00000	0
1085	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	27241951	82	0.40460	0.19643	0.064367816	9.85714	0.87986	110.43016	0.99375	0.19643	0.10270	0.00000	0
1085	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	27241969	100	0.45977	0.14286	0.103448276	7.00000	0.63876	76.71146	0.84510	0.14286	0.10270	0.00000	0
1105	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	52877242	38	0.14769	0.00694	1.000000000	2.55556	0.19694	33.16221	0.40749	0.00694	0.02969	0.00000	0
1105	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	52877243	39	0.27077	0.01515	1.000000000	1.40000	0.11908	16.45940	0.14613	0.01515	0.02969	0.00000	0
1105	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	52877245	41	0.27077	0.01515	1.000000000	1.40000	0.11908	16.45940	0.14613	0.01515	0.02969	0.00000	0
1105	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	52877246	42	0.27077	0.01515	1.000000000	1.40000	0.11908	16.45940	0.14613	0.01515	0.02969	0.00000	0
1105	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	52877250	46	0.49231	0.13333	0.138461538	5.66667	0.51247	62.65945	0.75333	0.13333	0.02969	0.00000	0
1105	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	52877257	53	0.14769	0.00694	1.000000000	2.55556	0.19694	33.16221	0.40749	0.00694	0.02969	0.00000	0
1105	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045968.1	52877270	66	0.27077	0.01515	1.000000000	1.40000	0.11908	16.45940	0.14613	0.01515	0.02969	0.00000	0
1139	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045969.1	29547767	81	0.48387	0.04000	0.516129032	0.48718	0.04551	5.21477	0.31231	0.04000	0.08475	0.00000	0
1139	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045969.1	29547791	105	0.17540	0.12950	0.181451613	14.00000	0.61753	317.39495	1.14613	0.12950	0.08475	0.00000	0
1296	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045972.1	19589160	91	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.07556	0.00000	0
1296	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045972.1	19589172	79	0.44355	0.14667	0.090725806	7.66667	0.70192	83.73847	0.88461	0.14667	0.07556	0.00000	0
1315	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045972.1	38712644	58	0.19841	0.00923	1.000000000	2.00000	0.16441	24.32894	0.30103	0.00923	0.04347	0.00000	0
1315	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045972.1	38712659	73	0.51852	0.07692	0.240740741	3.46154	0.31974	37.47508	0.53927	0.07692	0.04347	0.00000	0
1316	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045972.1	39144452	14	0.51692	0.09722	0.203076923	4.09091	0.37365	44.78986	0.61182	0.09722	0.09543	0.00000	0
1368	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045973.1	41877299	84	0.06667	0.00246	1.000000000	4.66667	0.32010	68.03499	0.66901	0.00246	0.00246	0.00000	0
1375	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045974.1	468933	90	0.07143	0.48148	0.071428571	27.00000	1.64614	442.85530	1.43136	0.48148	0.25123	0.00000	0
1375	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045974.1	468968	55	0.34921	0.02098	1.000000000	1.00000	0.08897	11.23997	0.00000	0.02098	0.25123	0.00000	0
1391	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045974.1	13690884	101	0.27077	0.01515	1.000000000	1.40000	0.11908	16.45940	0.14613	0.01515	0.01515	0.00000	0
1446	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045975.1	16626817	31	0.06667	0.00246	1.000000000	4.66667	0.32010	68.03499	0.66901	0.00246	0.02885	0.00000	0
1446	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045975.1	16626819	33	0.06667	0.00246	1.000000000	4.66667	0.32010	68.03499	0.66901	0.00246	0.02885	0.00000	0
1446	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045975.1	16626895	109	0.51494	0.08163	0.209195402	3.92308	0.36467	42.20363	0.59363	0.08163	0.02885	0.00000	0
1466	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045975.1	28942539	21	0.07143	0.00285	1.000000000	4.33333	0.29665	63.29984	0.63682	0.00285	0.00285	0.00000	0
1504	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045976.1	28637965	34	0.25397	0.01282	1.000000000	1.53333	0.13084	17.96883	0.18564	0.01282	0.01083	0.00000	0
1504	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045976.1	28637970	39	0.07143	0.00285	1.000000000	4.33333	0.29665	63.29984	0.63682	0.00285	0.01083	0.00000	0
1504	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045976.1	28638004	73	0.25397	0.01282	1.000000000	1.53333	0.13084	17.96883	0.18564	0.01282	0.01083	0.00000	0
1504	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045976.1	28638009	78	0.25397	0.01282	1.000000000	1.53333	0.13084	17.96883	0.18564	0.01282	0.01083	0.00000	0
1504	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045976.1	28638035	104	0.25397	0.01282	1.000000000	1.53333	0.13084	17.96883	0.18564	0.01282	0.01083	0.00000	0
1533	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045977.1	27046181	21	0.12874	0.00510	1.000000000	3.00000	0.23231	38.74191	0.47712	0.00510	0.09958	0.00000	0
1533	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045977.1	27046218	58	0.18621	0.00794	1.000000000	2.16667	0.17855	26.29146	0.33579	0.00794	0.09958	0.00000	0
1533	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045977.1	27046268	108	0.33103	0.28571	0.034482759	15.00000	1.28348	175.30527	1.17609	0.28571	0.09958	0.00000	0
1542	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045977.1	34344282	115	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00444	0.00000	0
1564	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045978.1	14640762	21	0.50769	0.06111	0.492307692	0.38889	0.03560	4.24819	0.41017	0.06111	0.05876	0.00000	0
1564	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045978.1	14640771	30	0.21231	0.01087	1.000000000	1.83333	0.15027	22.36653	0.26324	0.01087	0.05876	0.00000	0
1564	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045978.1	14640772	31	0.51692	0.09722	0.203076923	4.09091	0.37365	44.78986	0.61182	0.09722	0.05876	0.00000	0
1564	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045978.1	14640831	90	0.50769	0.06111	0.492307692	0.38889	0.03560	4.24819	0.41017	0.06111	0.05876	0.00000	0
1564	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045978.1	14640834	93	0.50769	0.06111	0.492307692	0.38889	0.03560	4.24819	0.41017	0.06111	0.05876	0.00000	0
1564	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045978.1	14640842	101	0.50769	0.06111	0.492307692	0.38889	0.03560	4.24819	0.41017	0.06111	0.05876	0.00000	0
1717	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	27382898	110	0.52000	0.08333	0.240000000	3.50000	0.32040	38.23373	0.54407	0.08333	0.08056	0.00000	0
1717	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	27382909	99	0.52000	0.08333	0.240000000	3.50000	0.32040	38.23373	0.54407	0.08333	0.08056	0.00000	0
1717	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	27382916	92	0.52000	0.08333	0.240000000	3.50000	0.32040	38.23373	0.54407	0.08333	0.08056	0.00000	0
1717	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	27382934	74	0.52000	0.08333	0.240000000	3.50000	0.32040	38.23373	0.54407	0.08333	0.08056	0.00000	0
1717	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	27382949	59	0.52000	0.08333	0.240000000	3.50000	0.32040	38.23373	0.54407	0.08333	0.08056	0.00000	0
1717	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	27382972	36	0.50769	0.06111	0.492307692	0.38889	0.03560	4.24819	0.41017	0.06111	0.08056	0.00000	0
1717	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	27382976	32	0.52000	0.08333	0.240000000	3.50000	0.32040	38.23373	0.54407	0.08333	0.08056	0.00000	0
1717	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	27382979	29	0.52000	0.08333	0.240000000	3.50000	0.32040	38.23373	0.54407	0.08333	0.08056	0.00000	0
1734	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045981.1	36912387	100	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00444	0.00000	0
1759	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045982.1	23906806	43	0.07143	0.00285	1.000000000	4.33333	0.29665	63.29984	0.63682	0.00285	0.01406	0.00000	0
1759	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045982.1	23906822	59	0.13757	0.00592	1.000000000	2.77778	0.21462	35.95199	0.44370	0.00592	0.01406	0.00000	0
1759	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045982.1	23906832	69	0.42328	0.03077	1.000000000	0.70370	0.06396	7.74278	0.15261	0.03077	0.01406	0.00000	0
1759	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045982.1	23906849	86	0.30423	0.01672	1.000000000	1.22222	0.10689	13.97501	0.08715	0.01672	0.01406	0.00000	0
1783	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	13658681	17	0.21390	0.00833	1.000000000	1.93333	0.16614	22.49763	0.28631	0.00833	0.00833	0.00000	0
1797	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	20205748	7	0.38710	0.02222	1.000000000	0.85185	0.07799	9.30427	0.06964	0.02222	0.05132	0.00000	0
1797	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	20205791	50	0.43448	0.03061	0.565517241	0.66667	0.06126	7.25479	0.17609	0.03061	0.05132	0.00000	0
1797	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	20205848	107	0.51411	0.07556	0.211693548	3.85714	0.36110	41.20094	0.58627	0.07556	0.05132	0.00000	0
1797	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045983.1	20205849	108	0.51411	0.07556	0.211693548	3.85714	0.36110	41.20094	0.58627	0.07556	0.05132	0.00000	0
1825	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045984.1	12559083	43	0.06667	0.00246	1.000000000	4.66667	0.32010	68.03499	0.66901	0.00246	0.00246	0.00000	0
1844	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045984.1	25032407	40	0.13757	0.00592	1.000000000	2.77778	0.21462	35.95199	0.44370	0.00592	0.00681	0.00000	0
1844	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045984.1	25032428	61	0.19841	0.00923	1.000000000	2.00000	0.16441	24.32894	0.30103	0.00923	0.00681	0.00000	0
1844	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045984.1	25032449	82	0.19841	0.00923	1.000000000	2.00000	0.16441	24.32894	0.30103	0.00923	0.00681	0.00000	0
1844	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045984.1	25032470	103	0.07143	0.00285	1.000000000	4.33333	0.29665	63.29984	0.63682	0.00285	0.00681	0.00000	0
1887	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045986.1	15713949	27	0.05556	0.00168	1.000000000	5.66667	0.39045	82.24121	0.75333	0.00168	0.02075	0.00000	0
1887	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045986.1	15713960	38	0.33690	0.01620	1.000000000	1.08333	0.09848	11.91713	0.03476	0.01620	0.02075	0.00000	0
1887	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045986.1	15713976	54	0.33690	0.01620	1.000000000	1.08333	0.09848	11.91713	0.03476	0.01620	0.02075	0.00000	0
1887	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045986.1	15713995	73	0.05556	0.00168	1.000000000	5.66667	0.39045	82.24121	0.75333	0.00168	0.02075	0.00000	0
1887	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045986.1	15714024	102	0.51337	0.07031	0.213903743	3.80000	0.35797	40.33802	0.57978	0.07031	0.02075	0.00000	0
1966	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045988.1	9155520	107	0.49798	0.04561	0.502016129	0.42857	0.04012	4.57788	0.36798	0.04561	0.03056	0.00000	0
1966	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045988.1	9155554	73	0.27218	0.01235	1.000000000	1.44444	0.12703	16.42502	0.15970	0.01235	0.03056	0.00000	0
1966	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045988.1	9155564	63	0.35282	0.01867	1.000000000	1.00000	0.09067	11.02869	0.00000	0.01867	0.03056	0.00000	0
1966	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045988.1	9155595	32	0.49798	0.04561	0.502016129	0.42857	0.04012	4.57788	0.36798	0.04561	0.03056	0.00000	0
1978	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045988.1	21982529	12	0.12097	0.00444	1.000000000	3.22222	0.24999	41.53192	0.50816	0.00444	0.00272	0.00000	0
1978	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045988.1	21982574	57	0.06250	0.00215	1.000000000	5.00000	0.34355	72.77029	0.69897	0.00215	0.00272	0.00000	0
1978	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045988.1	21982591	74	0.06250	0.00215	1.000000000	5.00000	0.34355	72.77029	0.69897	0.00215	0.00272	0.00000	0
1978	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045988.1	21982603	86	0.06250	0.00215	1.000000000	5.00000	0.34355	72.77029	0.69897	0.00215	0.00272	0.00000	0
