# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
343	North_Sea	Skagerrak	NC_045958.1	93202333	65	0.01493	0.00343	1.000000000	1.06977	0.09440	12.12287	0.02929	0.00343	0.03400	0.00000	0
343	North_Sea	Skagerrak	NC_045958.1	93202334	66	0.01493	0.00343	1.000000000	1.06977	0.09440	12.12287	0.02929	0.00343	0.03400	0.00000	0
343	North_Sea	Skagerrak	NC_045958.1	93202343	75	0.08619	0.00009	1.000000000	1.10000	0.19345	6.25501	0.04139	0.00009	0.03400	0.00000	0
343	North_Sea	Skagerrak	NC_045958.1	93202352	84	0.08619	0.10268	0.000730816	17.59459	2.09156	148.00872	1.24538	0.10268	0.03400	0.00000	0
343	North_Sea	Skagerrak	NC_045958.1	93202367	99	0.02963	0.00692	0.566378633	0.70543	0.07129	6.98063	0.15155	0.00692	0.03400	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130182	106	0.14913	0.00006	1.000000000	1.06061	0.24968	4.50527	0.02555	0.00006	0.02552	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130191	97	0.29601	0.00046	1.000000000	0.88571	0.30962	2.53369	0.05271	0.00046	0.02552	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130206	82	0.01786	0.00427	1.000000000	1.02703	0.09020	11.69440	0.01158	0.00427	0.02552	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130209	79	0.08757	0.02317	0.170311846	0.31532	0.03658	2.71833	0.50125	0.02317	0.02552	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130218	70	0.10232	0.11950	0.000814155	17.38710	2.05305	147.24979	1.24023	0.11950	0.02552	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130224	64	0.03539	0.00861	0.559845560	0.67568	0.06793	6.72055	0.17026	0.00861	0.02552	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130233	55	0.15163	0.04335	0.029161104	0.17838	0.02196	1.44898	0.74866	0.04335	0.02552	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130248	40	0.06950	0.01754	0.303425313	0.39459	0.04446	3.50190	0.40385	0.01754	0.02552	0.00000	0
1047	North_Sea	Skagerrak	NC_045967.1	52130272	16	0.05261	0.01304	0.549842050	0.50000	0.05395	4.63414	0.30103	0.01304	0.02552	0.00000	0
1783	North_Sea	Skagerrak	NC_045983.1	13658672	8	0.11987	0.01267	0.241428649	2.47059	0.58415	10.44905	0.39280	0.01267	0.03750	0.00000	0
1783	North_Sea	Skagerrak	NC_045983.1	13658681	17	0.43086	0.01980	0.143175826	0.49032	0.20051	1.19901	0.30952	0.01980	0.03750	0.00000	0
1783	North_Sea	Skagerrak	NC_045983.1	13658710	46	0.06197	0.07593	0.007374771	12.71429	1.43381	112.74406	1.10429	0.07593	0.03750	0.00000	0
1783	North_Sea	Skagerrak	NC_045983.1	13658720	56	0.06197	0.07593	0.007374771	12.71429	1.43381	112.74406	1.10429	0.07593	0.03750	0.00000	0
1783	North_Sea	Skagerrak	NC_045983.1	13658732	68	0.01587	0.00345	1.000000000	1.12821	0.09933	12.81424	0.05239	0.00345	0.03750	0.00000	0
1783	North_Sea	Skagerrak	NC_045983.1	13658741	77	0.14730	0.03723	0.031665464	0.18415	0.02294	1.47812	0.73483	0.03723	0.03750	0.00000	0
