# Population Skagerrak_Thornbackskate	P08780,SR10,SR11,SR12,SR14,SR15,SR16,SR17,SR18,SR19,SR20,SR22,SR23,SR3,SR4,SR5,SR8,SR9
# Population Aquarium_Thornbackskate	P2397621,P2397622,P2397623,P2397624,P2397625,P2397626,P2397627,P2397628,P2397629,P2397630,P2397631,P2397632,P2397633,P2397634,P2397635,P2397636,P2397637,P2397638
# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
208	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045957.1	65989341	0.12283	0.12283	0.00000	0.08578	0.08578	0.00000	0.02566	0.02566	0.00000
228	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045957.1	93921982	0.04187	0.04187	0.00000	0.00619	0.00619	0.00000	0.00487	0.00487	0.00000
292	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045958.1	32956253	-0.00454	-0.00454	0.00000	0.10694	0.10694	0.00000	0.05151	0.05151	0.00000
325	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045958.1	74220214	0.22975	0.22975	0.00000	0.12883	0.12883	0.00000	0.08596	0.08596	0.00000
329	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045958.1	77473519	-0.03558	-0.03558	0.00000	-0.00527	-0.00527	0.00000	-0.01371	-0.01371	0.00000
334	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045958.1	86125792	0.02612	0.02612	0.00000	0.00011	0.00011	0.00000	0.00414	0.00414	0.00000
343	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045958.1	93202152	0.03340	0.03340	0.00000	0.01173	0.01173	0.00000	0.00622	0.00622	0.00000
379	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045959.1	11702144	0.15073	0.15073	0.00000	0.11672	0.11672	0.00000	0.13416	0.13416	0.00000
394	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045959.1	41359071	-0.01692	-0.01692	0.00000	0.00367	0.00367	0.00000	-0.01333	-0.01333	0.00000
404	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045959.1	52628613	0.22216	0.22216	0.00000	0.06664	0.06664	0.00000	0.03076	0.03076	0.00000
484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	8071372	0.13813	0.13813	0.00000	0.02893	0.02893	0.00000	-0.00323	-0.00323	0.00000
508	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	28757923	0.01092	0.01092	0.00000	0.00533	0.00533	0.00000	0.05365	0.05365	0.00000
522	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	37538046	-0.02957	-0.02957	0.00000	-0.09056	-0.09056	0.00000	-0.10664	-0.10664	0.00000
528	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	42832174	0.16106	0.16106	0.00000	0.06684	0.06684	0.00000	0.17682	0.17682	0.00000
529	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	44467902	0.04950	0.04950	0.00000	0.00647	0.00647	0.00000	-0.01237	-0.01237	0.00000
546	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	57877902	-0.04390	-0.04390	0.00000	-0.02296	-0.02296	0.00000	0.02490	0.02490	0.00000
569	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	79838621	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.01914	-0.01914	0.00000
602	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	17408421	0.03025	0.03025	0.00000	0.00457	0.00457	0.00000	0.00801	0.00801	0.00000
621	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	40543720	-0.03547	-0.03547	0.00000	-0.04700	-0.04700	0.00000	0.03437	0.03437	0.00000
624	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	42132075	-0.01113	-0.01113	0.00000	0.00703	0.00703	0.00000	-0.00516	-0.00516	0.00000
665	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	460554	-0.02590	-0.02590	0.00000	0.00764	0.00764	0.00000	0.12857	0.12857	0.00000
676	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253304	-0.03247	-0.03247	0.00000	0.10204	0.10204	0.00000	0.02247	0.02247	0.00000
706	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	39556203	0.31904	0.31904	0.00000	0.12022	0.12022	0.00000	0.10765	0.10765	0.00000
720	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	57614661	0.16471	0.16471	0.00000	0.17280	0.17280	0.00000	0.71510	0.71510	0.00000
721	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	59158986	0.04123	0.04123	0.00000	0.01570	0.01570	0.00000	0.13820	0.13820	0.00000
740	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	6038802	0.14500	0.14500	0.00000	0.14768	0.14768	0.00000	0.14186	0.14186	0.00000
780	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067031	-0.03363	-0.03363	0.00000	-0.00507	-0.00507	0.00000	-0.01570	-0.01570	0.00000
820	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045964.1	15774400	0.03581	0.03581	0.00000	0.13808	0.13808	0.00000	0.09763	0.09763	0.00000
863	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045964.1	56440131	0.01344	0.01344	0.00000	0.00136	0.00136	0.00000	0.21529	0.21529	0.00000
871	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045964.1	65463612	0.04792	0.04792	0.00000	0.01314	0.01314	0.00000	0.00599	0.00599	0.00000
878	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045964.1	73226211	0.09814	0.09814	0.00000	0.10215	0.10215	0.00000	0.16277	0.16277	0.00000
913	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045965.1	31343934	-0.03279	-0.03279	0.00000	-0.00747	-0.00747	0.00000	0.45833	0.45833	0.00000
920	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045965.1	47310852	-0.03780	-0.03780	0.00000	-0.09663	-0.09663	0.00000	0.13318	0.13318	0.00000
924	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045965.1	51904861	0.01124	0.01124	0.00000	0.00047	0.00047	0.00000	0.02244	0.02244	0.00000
932	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045965.1	57606362	-0.01557	-0.01557	0.00000	-0.00700	-0.00700	0.00000	0.22016	0.22016	0.00000
956	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045966.1	18630599	0.10101	0.10101	0.00000	0.07530	0.07530	0.00000	0.23724	0.23724	0.00000
966	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045966.1	36709704	0.28541	0.28541	0.00000	0.22315	0.22315	0.00000	0.44673	0.44673	0.00000
976	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045966.1	42541836	0.00354	0.00354	0.00000	-0.00151	-0.00151	0.00000	0.07739	0.07739	0.00000
984	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045966.1	52282647	0.35338	0.35338	0.00000	0.85811	0.85811	0.00000	0.28641	0.28641	0.00000
1027	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	26283713	0.48000	0.48000	0.00000	0.50980	0.50980	0.00000	0.10088	0.10088	0.00000
1047	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	52130172	0.04294	0.04294	0.00000	0.04126	0.04126	0.00000	0.02892	0.02892	0.00000
1053	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676791	0.11142	0.11142	0.00000	0.44730	0.44730	0.00000	0.40179	0.40179	0.00000
1085	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241754	0.20030	0.20030	0.00000	0.19158	0.19158	0.00000	0.17638	0.17638	0.00000
1139	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045969.1	29547571	0.23923	0.23923	0.00000	0.19501	0.19501	0.00000	0.28924	0.28924	0.00000
1143	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045969.1	31465155	0.09277	0.09277	0.00000	0.06560	0.06560	0.00000	0.00448	0.00448	0.00000
1146	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045969.1	33983697	0.08720	0.08720	0.00000	0.01111	0.01111	0.00000	0.05380	0.05380	0.00000
1174	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045969.1	56401989	0.00658	0.00658	0.00000	0.10585	0.10585	0.00000	0.55597	0.55597	0.00000
1197	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045970.1	29809705	0.20667	0.20667	0.00000	0.21700	0.21700	0.00000	0.15116	0.15116	0.00000
1246	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045971.1	21392253	0.14527	0.14527	0.00000	0.12630	0.12630	0.00000	0.07545	0.07545	0.00000
1282	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	8597930	0.13113	0.13113	0.00000	0.04089	0.04089	0.00000	0.04922	0.04922	0.00000
1296	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	19589136	-0.02727	-0.02727	0.00000	-0.01815	-0.01815	0.00000	0.01230	0.01230	0.00000
1315	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712480	0.07476	0.07752	0.00000	0.13859	0.13888	0.00000	0.11716	0.11759	0.00000
1316	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	39144351	0.25858	0.25560	0.00000	0.15807	0.15776	0.00000	0.14560	0.14514	0.00000
1356	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045973.1	33998032	0.02059	0.02059	0.00000	0.00713	0.00713	0.00000	0.09075	0.09075	0.00000
1361	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045973.1	35799385	0.01761	0.01761	0.00000	0.00069	0.00069	0.00000	0.05863	0.05863	0.00000
1362	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045973.1	36283810	-0.01402	-0.01402	0.00000	-0.00129	-0.00129	0.00000	0.00544	0.00544	0.00000
1368	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045973.1	41877268	-0.03567	-0.03567	0.00000	-0.00255	-0.00255	0.00000	-0.00801	-0.00801	0.00000
1375	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045974.1	468908	0.14909	0.14909	0.00000	0.13940	0.13940	0.00000	0.09907	0.09907	0.00000
1391	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045974.1	13690665	0.12263	0.12263	0.00000	0.02478	0.02478	0.00000	-0.00285	-0.00285	0.00000
1403	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045974.1	22009269	0.34722	0.34722	0.00000	0.51407	0.51407	0.00000	0.64146	0.64146	0.00000
1446	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	16626671	0.11473	0.11473	0.00000	0.12057	0.12057	0.00000	0.10304	0.10304	0.00000
1466	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	28942445	-1.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	-0.01887	-0.01887	0.00000
1472	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	35569990	0.01369	0.01369	0.00000	0.42701	0.42701	0.00000	0.36504	0.36504	0.00000
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13075923	0.04301	0.04301	0.00000	0.12834	0.12834	0.00000	0.08126	0.08126	0.00000
1490	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	21478340	0.23779	0.23779	0.00000	0.26598	0.26598	0.00000	0.25342	0.25342	0.00000
1504	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	28637816	0.12046	0.12046	0.00000	0.08175	0.08175	0.00000	0.18145	0.18145	0.00000
1524	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	21878380	0.02747	0.02747	0.00000	0.02825	0.02825	0.00000	0.32165	0.32165	0.00000
1526	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	23005581	-0.00235	-0.00235	0.00000	-0.00008	-0.00008	0.00000	-0.00848	-0.00848	0.00000
1533	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	27046049	-0.01135	-0.01135	0.00000	0.00546	0.00546	0.00000	0.03150	0.03150	0.00000
1537	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	31674640	-0.02577	-0.02577	0.00000	0.02010	0.02010	0.00000	0.01682	0.01682	0.00000
1542	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	34344052	0.03114	0.03114	0.00000	0.00229	0.00229	0.00000	-0.01051	-0.01051	0.00000
1564	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045978.1	14640626	0.31272	0.31272	0.00000	0.69444	0.69444	0.00000	0.76879	0.76879	0.00000
1566	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045978.1	18084024	-0.00816	-0.00816	0.00000	-0.00028	-0.00028	0.00000	0.00967	0.00967	0.00000
1570	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045978.1	22251683	0.00251	0.00251	0.00000	0.00009	0.00009	0.00000	-0.00832	-0.00832	0.00000
1608	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045979.1	5145162	0.03083	0.03083	0.00000	0.00966	0.00966	0.00000	-0.01341	-0.01341	0.00000
1645	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045980.1	2331981	0.23032	0.23032	0.00000	0.18240	0.18240	0.00000	0.12835	0.12835	0.00000
1710	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21724163	0.04139	0.01704	0.00000	0.00430	-0.00583	0.00000	-0.02118	-0.02595	0.00000
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806170	-0.00662	0.01349	0.00000	-0.01567	-0.00731	0.00000	-0.03058	-0.02664	0.00000
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382893	0.27709	0.27709	0.00000	0.26170	0.26170	0.00000	0.26948	0.26948	0.00000
1734	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	36912157	0.01901	0.01901	0.00000	-0.00075	-0.00075	0.00000	0.00811	0.00811	0.00000
1752	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045982.1	19329712	-0.00300	-0.00300	0.00000	-0.00203	-0.00203	0.00000	0.00308	0.00308	0.00000
1759	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045982.1	23906648	0.07830	0.07830	0.00000	0.15851	0.15851	0.00000	0.32377	0.32377	0.00000
1783	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	13658548	0.08741	0.08741	0.00000	0.04937	0.04937	0.00000	0.05208	0.05208	0.00000
1802	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	29909317	0.00693	0.00693	0.00000	0.00214	0.00214	0.00000	0.06612	0.06612	0.00000
1825	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	12559011	-0.03975	-0.03975	0.00000	-0.00319	-0.00319	0.00000	0.03384	0.03384	0.00000
1827	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	13582493	0.15794	0.15794	0.00000	0.20993	0.20993	0.00000	0.13612	0.13612	0.00000
1844	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	25032221	0.02085	0.02085	0.00000	0.00205	0.00205	0.00000	0.05836	0.05836	0.00000
1887	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15713795	-0.00356	-0.00356	0.00000	0.00000	0.00000	0.00000	0.14539	0.14539	0.00000
1961	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	4176617	0.07531	0.07531	0.00000	0.00850	0.00850	0.00000	-0.02320	-0.02320	0.00000
1966	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155512	-0.26316	-0.26316	0.00000	-0.11628	-0.11628	0.00000	-0.07042	-0.07042	0.00000
1973	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	12385554	0.13636	0.13636	0.00000	0.05179	0.05179	0.00000	0.37964	0.37964	0.00000
1978	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	21982407	0.01269	0.01269	0.00000	-0.00196	-0.00196	0.00000	-0.01493	-0.01493	0.00000
1994	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045989.1	12591744	0.03307	0.03307	0.00000	0.03853	0.03853	0.00000	0.00207	0.00207	0.00000
1998	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045989.1	15443467	0.15015	0.15015	0.00000	0.32950	0.32950	0.00000	0.46444	0.46444	0.00000
2066	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	11679358	0.04067	0.04067	0.00000	0.00302	0.00302	0.00000	0.04094	0.04094	0.00000
2071	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603329	-0.02092	-0.02092	0.00000	-0.00453	-0.00453	0.00000	0.12603	0.12603	0.00000
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320647	0.06132	0.06132	0.00000	0.22413	0.22413	0.00000	0.11981	0.11981	0.00000
2138	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045996.1	13270043	0.03509	0.03509	0.00000	0.01223	0.01223	0.00000	-0.02382	-0.02382	0.00000
