# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	8071459	29	0.04000	0.01884	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	0.07466	0.00000	0
484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	8071477	11	0.18367	0.10256	0.051107251	0.14667	0.01636	1.31471	0.83367	0.10256	0.07466	0.00000	0
508	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	28758045	6	0.16031	0.00519	0.665071770	1.68000	0.25925	10.88664	0.22531	0.00519	0.02347	0.00000	0
508	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	28758051	12	0.47913	0.01328	0.426838413	0.61943	0.21191	1.81062	0.20801	0.01328	0.02347	0.00000	0
508	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	28758064	25	0.45977	0.03715	0.174065760	0.43590	0.14230	1.33526	0.36062	0.03715	0.02347	0.00000	0
508	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	28758066	27	0.06776	0.03827	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	0.02347	0.00000	0
522	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	37538087	74	0.22991	0.00483	0.699408065	0.66000	0.13287	3.27842	0.18046	0.00483	0.00436	0.00000	0
522	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	37538151	10	0.45283	0.00275	0.777346875	1.25000	0.40125	3.89407	0.09691	0.00275	0.00436	0.00000	0
522	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	37538152	9	0.50943	0.00549	0.599966055	1.34615	0.46147	3.92684	0.12909	0.00549	0.00436	0.00000	0
528	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	42832340	51	0.17768	0.13010	0.006128393	10.65217	1.22801	92.40038	1.02744	0.13010	0.08851	0.00000	0
528	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	42832359	70	0.17768	0.13010	0.006128393	10.65217	1.22801	92.40038	1.02744	0.13010	0.08851	0.00000	0
528	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	42832363	74	0.17768	0.13010	0.006128393	10.65217	1.22801	92.40038	1.02744	0.13010	0.08851	0.00000	0
528	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	42832373	84	0.12269	0.02479	0.319506314	3.96000	0.38834	40.38091	0.59770	0.02479	0.08851	0.00000	0
528	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045960.1	42832375	86	0.06346	0.02745	0.496562665	0.37931	0.03737	3.85027	0.42101	0.02745	0.08851	0.00000	0
602	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	17408573	25	0.33686	0.00053	1.000000000	1.12000	0.32872	3.81605	0.04922	0.00053	0.04580	0.00000	0
602	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	17408625	77	0.12269	0.07356	0.049126549	0.16364	0.01801	1.48644	0.78612	0.07356	0.04580	0.00000	0
602	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	17408628	80	0.12269	0.07356	0.049126549	0.16364	0.01801	1.48644	0.78612	0.07356	0.04580	0.00000	0
602	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	17408659	111	0.06346	0.03556	0.230037017	0.29293	0.02886	2.97344	0.53324	0.03556	0.04580	0.00000	0
621	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	40543845	10	0.07837	0.03846	0.490612245	0.33333	0.03243	3.42639	0.47712	0.03846	0.00841	0.00000	0
621	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	40543846	11	0.42857	0.00031	1.000000000	0.92647	0.27578	3.11242	0.03317	0.00031	0.00841	0.00000	0
621	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	40543852	17	0.42857	0.00031	1.000000000	0.92647	0.27578	3.11242	0.03317	0.00031	0.00841	0.00000	0
621	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	40543942	107	0.15020	0.00014	1.000000000	1.09091	0.14134	8.41998	0.03779	0.00014	0.00841	0.00000	0
621	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045961.1	40543948	113	0.18367	0.00285	1.000000000	0.69697	0.10611	4.57802	0.15679	0.00285	0.00841	0.00000	0
676	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253464	46	0.40881	0.00077	1.000000000	0.88312	0.26715	2.91934	0.05398	0.00077	0.00132	0.00000	0
676	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253470	52	0.34286	0.00140	1.000000000	0.83333	0.23222	2.99050	0.07918	0.00140	0.00132	0.00000	0
676	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253491	73	0.38182	0.00171	1.000000000	1.21212	0.35804	4.10360	0.08355	0.00171	0.00132	0.00000	0
676	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045962.1	14253520	102	0.34286	0.00140	1.000000000	0.83333	0.23222	2.99050	0.07918	0.00140	0.00132	0.00000	0
740	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	6038923	6	0.50583	0.09337	0.015550200	3.55385	1.28350	9.84014	0.55070	0.09337	0.09337	0.00000	0
780	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067153	7	0.13067	0.00009	1.000000000	0.92857	0.12178	7.08007	0.03218	0.00009	0.00321	0.00000	0
780	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067166	20	0.13067	0.00009	1.000000000	0.92857	0.12178	7.08007	0.03218	0.00009	0.00321	0.00000	0
780	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067168	22	0.03448	0.01880	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	0.00321	0.00000	0
780	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067216	70	0.13067	0.00009	1.000000000	0.92857	0.12178	7.08007	0.03218	0.00009	0.00321	0.00000	0
780	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067247	101	0.13067	0.00009	1.000000000	0.92857	0.12178	7.08007	0.03218	0.00009	0.00321	0.00000	0
780	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045963.1	48067250	104	0.13067	0.00009	1.000000000	0.92857	0.12178	7.08007	0.03218	0.00009	0.00321	0.00000	0
1047	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	52130182	106	0.09661	0.05263	0.118644068	0.22581	0.02380	2.14269	0.64626	0.05263	0.04383	0.00000	0
1047	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	52130191	97	0.24198	0.03471	0.255537441	0.30769	0.05656	1.67385	0.51188	0.03471	0.04383	0.00000	0
1053	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676796	111	0.07268	0.03571	0.491264850	0.33333	0.03259	3.40968	0.47712	0.03571	0.05638	0.00000	0
1053	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676802	105	0.13976	0.07429	0.112015456	0.18519	0.02022	1.69642	0.73239	0.07429	0.05638	0.00000	0
1053	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676803	104	0.13976	0.07429	0.112015456	0.18519	0.02022	1.69642	0.73239	0.07429	0.05638	0.00000	0
1053	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676822	85	0.03704	0.01752	1.000000000	0.51852	0.04439	6.05718	0.28524	0.01752	0.05638	0.00000	0
1053	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676824	83	0.20126	0.00017	1.000000000	1.08696	0.19905	5.93552	0.03621	0.00017	0.05638	0.00000	0
1053	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045967.1	57676841	66	0.37247	0.13633	0.009934180	0.12879	0.02524	0.65715	0.89013	0.13633	0.05638	0.00000	0
1085	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241888	19	0.03846	0.01681	1.000000000	0.56000	0.04783	6.55691	0.25181	0.01681	0.09215	0.00000	0
1085	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241898	29	0.07541	0.03429	0.493212670	0.36000	0.03511	3.69147	0.44370	0.03429	0.09215	0.00000	0
1085	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241915	46	0.50302	0.17491	0.004684883	6.00000	1.79815	20.02062	0.77815	0.17491	0.09215	0.00000	0
1085	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241951	82	0.46154	0.08964	0.042646243	3.66667	1.09745	12.25066	0.56427	0.08964	0.09215	0.00000	0
1085	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045968.1	27241969	100	0.50679	0.14512	0.011365902	5.00000	1.53628	16.27311	0.69897	0.14512	0.09215	0.00000	0
1139	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045969.1	29547767	81	0.35390	0.19055	0.001106504	0.05556	0.00663	0.46536	1.25527	0.19055	0.13726	0.00000	0
1139	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045969.1	29547791	105	0.29038	0.08397	0.038386755	5.60000	1.07295	29.22786	0.74819	0.08397	0.13726	0.00000	0
1197	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045970.1	29809767	52	0.17722	0.10638	0.025310124	7.36364	0.82361	65.83572	0.86709	0.10638	0.13097	0.00000	0
1197	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045970.1	29809807	12	0.23756	0.15556	0.004916860	10.80000	1.24824	93.44380	1.03342	0.15556	0.13097	0.00000	0
1296	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	19589160	91	0.07013	0.03210	0.493506494	0.35802	0.03507	3.65452	0.44609	0.03210	0.01605	0.00000	0
1296	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	19589172	79	0.39935	0.00001	1.000000000	1.01316	0.30956	3.31594	0.00568	0.00001	0.01605	0.00000	0
1315	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712644	58	0.10692	0.06335	0.104821803	0.20690	0.02165	1.97698	0.68425	0.06335	0.04767	0.00000	0
1315	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712659	73	0.49196	0.06606	0.095794660	2.91667	0.94640	8.98871	0.46489	0.06606	0.04767	0.00000	0
1315	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712672	86	0.07268	0.03571	0.491264850	3.00000	0.29328	30.68711	0.47712	0.03571	0.04767	0.00000	0
1315	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712673	87	0.07268	0.03571	0.491264850	3.00000	0.29328	30.68711	0.47712	0.03571	0.04767	0.00000	0
1315	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	38712686	100	0.07268	0.03571	0.491264850	3.00000	0.29328	30.68711	0.47712	0.03571	0.04767	0.00000	0
1316	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045972.1	39144452	14	0.36199	0.16687	0.006588608	0.10769	0.02065	0.56154	0.96782	0.16687	0.15776	0.00000	0
1362	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045973.1	36283832	93	0.06554	0.03941	0.213559322	0.27273	0.02681	2.77424	0.56427	0.03941	0.02015	0.00000	0
1362	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045973.1	36283845	80	0.21597	0.00022	1.000000000	1.09524	0.22215	5.39961	0.03951	0.00022	0.02015	0.00000	0
1368	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045973.1	41877299	84	0.06776	0.00004	1.000000000	0.93103	0.05544	15.63520	0.03103	0.00004	0.00004	0.00000	0
1375	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045974.1	468968	55	0.48265	0.10000	0.027112779	3.88889	1.17775	12.84101	0.58983	0.10000	0.10000	0.00000	0
1446	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	16626817	31	0.03448	0.01880	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	0.04151	0.00000	0
1446	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	16626819	33	0.03448	0.01880	0.482758621	0.45161	0.03880	5.25593	0.34523	0.01880	0.04151	0.00000	0
1446	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045975.1	16626895	109	0.42488	0.09037	0.038013065	0.24242	0.06594	0.89132	0.61542	0.09037	0.04151	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076048	10	0.20960	0.13208	0.005271268	10.33333	1.20836	88.36581	1.01424	0.13208	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076059	21	0.12655	0.01786	0.362176628	3.22222	0.31567	32.89072	0.50816	0.01786	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076073	35	0.18305	0.01235	0.432629146	0.46429	0.07835	2.75141	0.33321	0.01235	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076075	37	0.12655	0.01786	0.362176628	3.22222	0.31567	32.89072	0.50816	0.01786	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076101	63	0.12655	0.07143	0.056199822	0.17419	0.01914	1.58504	0.75897	0.07143	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076106	68	0.12655	0.07143	0.056199822	0.17419	0.01914	1.58504	0.75897	0.07143	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076109	71	0.12655	0.00000	1.000000000	1.00000	0.13149	7.60490	0.00000	0.00000	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076113	75	0.12655	0.07143	0.056199822	0.17419	0.01914	1.58504	0.75897	0.07143	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076120	82	0.12655	0.07143	0.056199822	0.17419	0.01914	1.58504	0.75897	0.07143	0.05003	0.00000	0
1484	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045976.1	13076127	89	0.06554	0.03448	0.245762712	0.31183	0.03067	3.17041	0.50608	0.03448	0.05003	0.00000	0
1526	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	23005582	115	0.03333	0.01695	0.500000000	2.06667	0.17791	24.00734	0.31527	0.01695	0.01695	0.00000	0
1533	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	27046181	21	0.06776	0.03827	0.228675136	0.29032	0.02849	2.95801	0.53712	0.03827	0.01723	0.00000	0
1533	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	27046218	58	0.18875	0.00014	1.000000000	0.92593	0.17081	5.01939	0.03342	0.00014	0.01723	0.00000	0
1533	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	27046268	108	0.31276	0.01330	0.507915182	1.82609	0.47099	7.08000	0.26152	0.01330	0.01723	0.00000	0
1542	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045977.1	34344282	115	0.06776	0.03333	0.491833031	0.33333	0.03272	3.39531	0.47712	0.03333	0.03333	0.00000	0
1566	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045978.1	18084180	49	0.03333	0.01296	1.000000000	1.58824	0.13663	18.46205	0.20091	0.01296	0.01296	0.00000	0
1570	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045978.1	22251755	44	0.03448	0.01880	0.482758621	2.21429	0.19026	25.77014	0.34523	0.01880	0.01880	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806303	18	0.04000	0.02211	0.480000000	0.44444	0.03787	5.21605	0.35218	0.02211	0.02232	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806325	40	0.37224	0.02722	0.326901777	2.22222	0.57109	8.64708	0.34679	0.02722	0.02232	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806330	45	0.27429	0.00031	1.000000000	0.90909	0.20034	4.12530	0.04139	0.00031	0.02232	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806356	71	0.37224	0.02722	0.326901777	2.22222	0.57109	8.64708	0.34679	0.02722	0.02232	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806359	74	0.15020	0.08027	0.111055145	5.43478	0.58997	50.06475	0.73518	0.08027	0.02232	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806364	79	0.21551	0.01904	0.409176437	0.41667	0.06900	2.51603	0.38021	0.01904	0.02232	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806366	81	0.47020	0.00285	0.773708417	1.25000	0.39203	3.98563	0.09691	0.00285	0.02232	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806372	87	0.47020	0.00285	0.773708417	1.25000	0.39203	3.98563	0.09691	0.00285	0.02232	0.00000	0
1711	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	21806379	94	0.21551	0.01904	0.409176437	0.41667	0.06900	2.51603	0.38021	0.01904	0.02232	0.00000	0
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382898	110	0.40881	0.13000	0.013545899	0.18182	0.04838	0.68333	0.74036	0.13000	0.15042	0.00000	0
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382909	99	0.39133	0.16509	0.004439292	0.13131	0.03118	0.55307	0.88169	0.16509	0.15042	0.00000	0
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382916	92	0.40121	0.15579	0.005771800	0.14182	0.03354	0.59968	0.84827	0.15579	0.15042	0.00000	0
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382934	74	0.46471	0.03977	0.163758956	0.42975	0.13745	1.34371	0.36678	0.03977	0.15042	0.00000	0
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382949	59	0.39133	0.16509	0.004439292	0.13131	0.03118	0.55307	0.88169	0.16509	0.15042	0.00000	0
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382972	36	0.43439	0.22028	0.000953866	9.84848	2.32906	41.64457	0.99337	0.22028	0.15042	0.00000	0
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382976	32	0.39133	0.16509	0.004439292	0.13131	0.03118	0.55307	0.88169	0.16509	0.15042	0.00000	0
1717	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	27382979	29	0.39133	0.16509	0.004439292	0.13131	0.03118	0.55307	0.88169	0.16509	0.15042	0.00000	0
1734	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	36912328	41	0.03704	0.02358	0.444444444	2.58333	0.22094	30.20542	0.41218	0.02358	0.02718	0.00000	0
1734	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045981.1	36912387	100	0.07268	0.03077	0.496855346	0.38667	0.03779	3.95656	0.41266	0.03077	0.02718	0.00000	0
1752	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045982.1	19329883	56	0.40337	0.01978	0.517082499	0.52632	0.14339	1.93181	0.27875	0.01978	0.01978	0.00000	0
1752	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045982.1	19329884	57	0.40337	0.01978	0.517082499	0.52632	0.14339	1.93181	0.27875	0.01978	0.01978	0.00000	0
1752	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045982.1	19329929	102	0.40337	0.01978	0.517082499	0.52632	0.14339	1.93181	0.27875	0.01978	0.01978	0.00000	0
1783	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	13658681	17	0.35537	0.06200	0.069851148	3.50000	0.95982	12.76277	0.54407	0.06200	0.06200	0.00000	0
1797	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	20205748	7	0.45977	0.02897	0.270455481	2.06250	0.68497	6.21032	0.31439	0.02897	0.01030	0.00000	0
1797	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	20205791	50	0.47727	0.01224	0.425485934	1.58333	0.53206	4.71179	0.19957	0.01224	0.01030	0.00000	0
1797	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	20205848	107	0.49909	0.00002	1.000000000	0.98077	0.34664	2.77497	0.00843	0.00002	0.01030	0.00000	0
1797	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045983.1	20205849	108	0.49909	0.00002	1.000000000	0.98077	0.34664	2.77497	0.00843	0.00002	0.01030	0.00000	0
1825	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	12559083	43	0.07541	0.00024	1.000000000	1.17391	0.06948	19.83494	0.06964	0.00024	0.00024	0.00000	0
1844	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	25032407	40	0.10325	0.00932	0.591991342	0.41379	0.03533	4.84665	0.38322	0.00932	0.02980	0.00000	0
1844	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	25032428	61	0.10325	0.06531	0.093795094	0.19355	0.02029	1.84594	0.71321	0.06531	0.02980	0.00000	0
1844	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	25032449	82	0.29870	0.02359	0.310236791	2.33333	0.53604	10.15680	0.36798	0.02359	0.02980	0.00000	0
1844	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045984.1	25032470	103	0.03571	0.02098	0.464285714	0.41935	0.03596	4.89101	0.37742	0.02098	0.02980	0.00000	0
1887	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15713949	27	0.03125	0.01401	1.000000000	0.54839	0.04735	6.35076	0.26091	0.01401	0.03676	0.00000	0
